"Gene Name"	"Ensembl"	"GeneCards"
HS10249	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000171124'>ENSG00000171124</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT3'>FUT3</a>"
G-58267		
G-11994		
AT3G62720		
G-18016		
G-12403		
G-281		
G-9216		
G-10061		
G-9822		
G-135		
G-10514		
G-426		
G-14931		
G-44059		
HS00233	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000008130'>ENSG00000008130</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ13052'>FLJ13052</a>"
G-10988		
HS05096		
G-15343		
G-11463		
G-44463		
G-169		
G-54961		
AT1G14290		
HS09924		
G-58250		
G-11967		
AT3G55030		
G-18001		
G-12388		
G-27224		
G-9194		
G-10045		
G-9806		
G-12833		
G-10494		
G-410		
G-14905		
G-44043		
HS00021		
G-10971		
HS04663	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000123453'>ENSG00000123453</a>"	
G-15324		
G-11441		
G-44447		
G-1626		
G-531		
AT1G08380		
HS09679	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000168003'>ENSG00000168003</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC3A2'>SLC3A2</a>"
G-11947		
AT3G47833		
G-17986		
G-12372		
G-58237		
G-2721		
G-9171		
G-10028		
G-9778		
G-12805		
G-10472		
G-392		
G-14888		
G-44027		
GIO6-20123		
G-10955		
HS04399	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000120437'>ENSG00000120437</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ACAT2'>ACAT2</a>"
G-15308		
G-11423		
G-44431		
G-16079		
G-521		
AT1G01480		
HS09498	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000237289'>ENSG00000237289</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CKMT1'>CKMT1</a>"
G-11930		
AT3G26650		
G-17968		
G-12356		
G-58220		
G-27195		
G-9140		
G-10003		
G-12787		
G-10448		
G-380		
G-14872		
G-9765		
G-44011		
G66-47246	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000214960'>ENSG00000214960</a>"	
G-10936		
G-15293		
G-11402		
G-44416		
G-16060		
HS04216		
G-514		
HS09183		
G-11914		
AT3G21750		
G-17948		
G-12339		
G-58204		
G-27177		
G-9104		
CYC2		
G-12771		
G-10422		
G-374		
G-14856		
G-9737		
G-43995		
G3O-33772		
G-10920		
G-15276		
G-11386		
G-44401		
G-16039		
HS04074		
G-5		
HS08895		
G-11893		
AT3G16410		
G-17927		
G-12317		
G-58188		
G-27161		
G-9089		
ATMG01360		
G-12753		
G-10399		
G-3621		
G-14838		
G-9714		
G-43979		
G3O-32295		
G-10899		
G-15252		
G-11370		
G-44382		
G-16017		
HS03941	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000115828'>ENSG00000115828</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=QPCT'>QPCT</a>"
G-482		
HS08619		
G-11871		
AT3G12120		
G-17911		
G-12299		
G-58171		
G-27141		
G-9062		
ATCG00080		
G-12737		
G-10382		
G-350		
G-14822		
G-9689		
G-43963		
G3O-154		
G-10882		
G-15233		
G-11340		
G-44366		
G-16002		
HS03772		
G-44757		
HS08467	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000160211'>ENSG00000160211</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=G6PD'>G6PD</a>"
G-11853		
AT3G06580		
G-17895		
G-12283		
G-58155		
G-27124		
G-9043		
AT5G62575		
G-12721		
G-10361		
G-34638		
G-148		
G-9661		
G-43947		
G18NG-10732		
G-10860		
G-15215		
G-11324		
G-44332		
G-15988		
HS03634	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000112972'>ENSG00000112972</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGCS1'>HMGCS1</a>"
G-44741		
HS08259	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000158008'>ENSG00000158008</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=EXTL1'>EXTL1</a>"
G-11836		
AT3G01640		
G-17878		
G-12266		
G-58136		
G-264		
G-9025		
AT5G55500		
G-12699		
G-10345		
G-34622		
G-14777		
G-9636		
G-43930		
G185E-8100		
G-10834		
G-152		
G-11279		
G-44309		
G-15970		
HS03404	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000111335'>ENSG00000111335</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=OAS2'>OAS2</a>"
G-44725		
HS08030	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000155097'>ENSG00000155097</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1C1'>ATP6V1C1</a>"
G-11808		
AT2G43820		
G-17862		
G-12249		
G-58117		
G-254		
YOL143C		
G-9003		
AT5G49810		
G-12678		
G-10329		
G-34606		
G-14761		
G-9608		
G-43914		
G185E-7845		
G-10814		
G-15183		
G-11257		
G-44293		
G-15951		
HS03271		"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SC5DL'>SC5DL</a>"
G-44708		
HS07734	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000151418'>ENSG00000151418</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1G3'>ATP6V1G3</a>"
G-11791		
AT2G38050		
G-17843		
G-12232		
G-5682		
G-2441		
YMR083W		
G-8870		
AT5G44070		
G-12661		
G-10304		
G-34575		
G-14743		
G-9587		
G-43897		
G185E-7803		
G-10796		
G-15164		
G-11239		
G-44276		
G-15932		
HS03011		
G-44692		
HS07560	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000148795'>ENSG00000148795</a>"	
G-11773		
AT2G33220		
G-17826		
G-12214		
G-55295		
G-2361		
YLR133W		
G-8728		
AT5G38410		
G-12644		
G-10283		
G-34559		
G-14717		
G-9561		
G-43881		
G185E-7216		
G-10774		
G-15148		
G-11220		
G-44260		
G-1583		
HS02790		
G-44676		
HS07423	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000147383'>ENSG00000147383</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=H105E3'>H105E3</a>"
G-11740		
AT2G28100		
G-17809		
G-12197		
G-55179		
G-2289		
YHR144C		
G-8602		
AT5G26000		
G-12620		
G-10260		
G-34543		
G-14687		
G-9544		
G-43864		
G185E-6855		
G-10753		
G-15127		
G-11197		
G-44243		
G-15539		
HS02508	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000103485'>ENSG00000103485</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=QPRT'>QPRT</a>"
G-44660		
HS07207	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000144827'>ENSG00000144827</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ11342'>FLJ11342</a>"
G-11722		
AT2G23800		
G-17790		
G-12181		
G-55158		
G-2241		
YGL202W		
G-8241		
AT5G18170		
G-126		
G-10243		
G-34526		
G-14663		
G-9525		
G-43848		
G185E-5967		
G-10736		
G-15105		
G-11175		
G-44222		
G-15523		
HS02254	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000101365'>ENSG00000101365</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=IDH3B'>IDH3B</a>"
G-44638		
HS07046		
G-11706		
AT2G19500		
G-17771		
G-12163		
G-55140		
G-216		
YDR503C		
G-797		
AT5G13800		
G-12582		
G-10226		
G-34509		
G-14642		
G-9508		
G-43832		
G185E-5411		
G-10715		
G-15084		
G-11157		
G-44206		
G-15502		
HS02070	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000100387'>ENSG00000100387</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=RBX1'>RBX1</a>"
G-44621		
HS06840		"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PCYT2'>PCYT2</a>"
G-11649		
AT2G02500		
G-17753		
G-12140		
G-55123		
G-2063		
YCL050C		
G-742		
AT5G08530		
G-12555		
G-10201		
G-34493		
G-14622		
G-9473		
G-43808		
G185E-4532		
G-10690		
G-15068		
G-11139		
G-44190		
G-15487		
HS01818		
G-44605		
G-44187		
G-15484		
HS01810		
G-44602		
HS06603	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000139287'>ENSG00000139287</a>"	
G-11627		
G-17727		
G-12116		
G-55102		
G-1981		
AT1G78960		
SYNPCC7942_2342		
G-7021		
AT5G04140		
G-12536		
G-34473		
G-14599		
G-9450		
G-43789		
G-10180		
G-9973		
G-10664		
G-15048		
G-11119		
G-44170		
G-15467		
HS01519	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000086062'>ENSG00000086062</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=B4GALT1'>B4GALT1</a>"
G-44585		
HS06437		
G-11589		
G-17710		
G-12092		
G-55076		
G-19		
AT1G74710		
SAX1		
G-671		
AT4G35630		
G-12516		
G-331		
G-14582		
G-9434		
G-43772		
G-10162		
G-9953		
G-10643		
G-15032		
G-44154		
G-15449		
HS01328		
G-44568		
G-11106		
HS06237	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000136877'>ENSG00000136877</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FPGS'>FPGS</a>"
G-11572		
G-17694		
G-12076		
G-55057		
G-182		
AT1G68760		
HS14518	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000154316'>ENSG00000154316</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=C8orf12'>C8orf12</a>"
G-6542		
AT4G32180		
G-12495		
G-326		
G-14550		
G-9408		
G-43756		
G-10146		
G-9936		
G-10616		
G-15016		
G-44138		
G-15433		
HS01081	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000072778'>ENSG00000072778</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ACADVL'>ACADVL</a>"
G-44550		
G-11083		
HS05981	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000135318'>ENSG00000135318</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5E'>NT5E</a>"
G-11556		
G-17677		
G-55041		
G-18077		
AT1G65060		
HS11347	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000179085'>ENSG00000179085</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=DPM3'>DPM3</a>"
G-6304		
G-12063		
AT4G26850		
G-12474		
G-3161		
G-9369		
G-43740		
G-10127		
G-9918		
G-14520		
G-10596		
G-150		
G-44122		
G-15419		
HS00926		
G-44534		
G-11057		
HS05762	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000133424'>ENSG00000133424</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LARGE'>LARGE</a>"
G-11539		
G-17662		
G-55023		
G-18061		
AT1G58080		
HS10947		
G-6023		
G-12047		
AT4G20070		
G-12457		
G-3061		
G-9316		
G-43722		
G-10108		
G-99		
G-14504		
G-10577		
G-14984		
G-44106		
HS00665	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000054179'>ENSG00000054179</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ENTPD2'>ENTPD2</a>"
G-44510		
G-11034		
HS05542	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000131508'>ENSG00000131508</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2D2'>UBE2D2</a>"
G-15407		
G-11513		
G-17648		
G-55007		
G-18044		
AT1G47420		
HS10685		"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1G2'>ATP6V1G2</a>"
G-58296		
G-12026		
AT4G15340		
G-12432		
G-2983		
G-9295		
G-43704		
G-10091		
G-9874		
G-14482		
G-10550		
G-14965		
G-44090		
HS00529		
G-44489		
G-11016		
HS05394	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000130517'>ENSG00000130517</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=FLJ20208'>FLJ20208</a>"
G-15381		
G-11498		
G-17633		
G-54992		
AT1G27450		
HS10398	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000171848'>ENSG00000171848</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=RRM2'>RRM2</a>"
G-58280		
G-12008		
AT4G04930		
G-18030		
G-12416		
G-293		
G-9244		
G-10075		
G-9848		
G-1421		
G-10531		
G-14949		
G-44072		
HS00363	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000014919'>ENSG00000014919</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=COX15'>COX15</a>"
G-44473		
G-11000		
HS05246	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000129151'>ENSG00000129151</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=BBOX1'>BBOX1</a>"
G-15357		
G-11476		
G-17617		
G-54976		
AT1G17745		
HS10180		
G-58263		
G-11989		
AT3G61530		
G-18013		
G-12400		
G-278		
G-9213		
G-10058		
G-9819		
G-1324		
G-10510		
G-423		
G-14922		
G-44056		
HS00191	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000006695'>ENSG00000006695</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=COX10'>COX10</a>"
G-10985		
HS05000		
G-15340		
G-11460		
G-44460		
G-1685		
G-549		
AT1G12350		
HS09892	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000169169'>ENSG00000169169</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CPT1C'>CPT1C</a>"
G-58247		
G-11964		
AT3G53320		
G-18		
G-12385		
G-27221		
G-9191		
G-10042		
G-9796		
G-12829		
G-10489		
G-407		
G-14902		
G-44040		
HS00013		
G-10968		
HS04610		
G-15321		
G-11437		
G-44444		
G-1623		
G-5283		
AT1G06290		
HS09614	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000167720'>ENSG00000167720</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SRR'>SRR</a>"
G-11944		
AT3G45070		
G-17983		
G-12369		
G-58234		
G-27207		
G-9168		
G-10022		
G-12801		
G-10469		
G-389		
G-14885		
G-44024		
GIO2-535		
G-10952		
HS04346		
G-15305		
G-11419		
G-44428		
G-16076		
G-520		
AGT1		
HS09410	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000166507'>ENSG00000166507</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=NDST2'>NDST2</a>"
G-11927		
AT3G25585		
G-17965		
G-12353		
G-58217		
G-27192		
G-9132		
G-10000		
G-12784		
G-10440		
G-379		
G-14869		
G-9759		
G-44008		
G66-37885		
G-10933		
G-15289		
G-114		
G-44413		
G-16057		
HS04162	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000117643'>ENSG00000117643</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=MAN1C1'>MAN1C1</a>"
G-511		
HS09136		
G-11911		
AT3G21240		
G-17941		
G-12332		
G-58201		
G-27174		
G-9101		
CISZOG2		
G-12768		
G-10417		
G-371		
G-14853		
G-9731		
G-43992		
G3O-33331		
G-10914		
G-15269		
G-11383		
G-44397		
G-16034		
HS04050	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000116761'>ENSG00000116761</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=CTH'>CTH</a>"
G-497		
HS08830		
G-11890		
AT3G15850		
G-17924		
G-12314		
G-58184		
G-27158		
G-9086		
ATMG00665		
G-12750		
G-10396		
G-3601		
G-14835		
G-9711		
G-43976		
G3O-31725		
G-10895		
G-15249		
G-11365		
G-44379		
G-16014		
HS03897		
G-479		
HS08579	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000161267'>ENSG00000161267</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=BDH'>BDH</a>"
G-11868		
AT3G11480		
G-17908		
G-12296		
G-58168		
G-27138		
G-9059		
AT5G67030		
G-12734		
G-10378		
G-347		
G-14819		
G-9686		
G-43960		
G1F72		
G-10879		
G-15230		
G-11337		
G-44363		
G-160		
HS03750	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000114268'>ENSG00000114268</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PFKFB4'>PFKFB4</a>"
G-44754		
HS08417	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000159720'>ENSG00000159720</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V0D1'>ATP6V0D1</a>"
G-11850		
AT3G03780		
G-17892		
G-12280		
G-58152		
G-27107		
G-9040		
AT5G60600		
G-12718		
G-10358		
G-34635		
G-14797		
G-9658		
G-43944		
G18NG-10711		
G-10857		
G-15212		
G-11321		
G-44329		
G-15985		
HS03602		
G-44738		
HS08206	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000157350'>ENSG00000157350</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SIAT4B'>SIAT4B</a>"
G-11833		
AT2G47690		
G-17875		
G-12263		
G-58132		
G-261		
me1		
G-9022		
AT5G54770		
G-12695		
G-10342		
G-34619		
G-14774		
G-9633		
G-43927		
G185E-8091		
G-10830		
G-15197		
G-11274		
G-44306		
G-15967		
HS03371	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000111142'>ENSG00000111142</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=METAP2'>METAP2</a>"
G-44722		
HS07943	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000154027'>ENSG00000154027</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=AK5'>AK5</a>"
G-11804		
AT2G43360		
G-17859		
G-12245		
G-58114		
G-251		
YNR041C		
G-9		
AT5G49190		
EG12712		
G-12675		
G7039		
G-10326		
EG12012		
G-34594		
G6430		
G-14758		
G7665		
G-9605		
EG12037		
G-43911		
G6803		
G185E-7829		
EG12075		
G-10811		
G7017		
G-15180		
EG11504		
G-11254		
EG12517		
G-44290		
EG12334		
G-15948		
G6429		
HS03239	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000109576'>ENSG00000109576</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=KATII'>KATII</a>"
EG12518		
G-44705		
EG12010		
HS07701	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000151012'>ENSG00000151012</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC7A11'>SLC7A11</a>"
G6752		
G-11786		
EG12041		
AT2G36790		
EG12347		
G-17840		
EG11680		
G-12229		
EG11621		
G-5541		
G6800		
G-2423		
G6411		
YML110C		
G0-10439		
G-8865		
G5000		
AT5G43600		
G-12658		
G-103		
G-34572		
G-14740		
G7836		
G-9584		
EG11211		
G-43894		
EG10170		
G185E-7782		
EG11835		
G-10792		
G6550		
G-15161		
G7579		
G-11235		
G7602		
G-44273		
EG11811		
G-15929		
HS02982		
G-44689		
HS07530	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000148459'>ENSG00000148459</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=TPT'>TPT</a>"
G-11768		
EG10510		
AT2G32440		
EG10128		
G-17823		
EG12150		
G-12210		
G6349		
G-55192		
G-7663		
G-2341		
EG10418		
YKL127W		
G-7664		
G-8706		
EG10419		
AT5G37300		
G-7744		
G-12640		
G-7662		
G-10279		
EG11546		
G-34556		
EG11135		
G-14708		
G7409		
G-9558		
EG10631		
G-43877		
G-6321		
G185E-7211		
G-6261		
G-10769		
YOR209C		
G-15145		
EG10663		
G-11217		
G-6341		
G-44257		
G-6301		
G-157		
EG12192		
HS02710		
EG10742		
G-44673		
G6350		
HS07402	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000147155'>ENSG00000147155</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=EBP'>EBP</a>"
EG10630		
G-11737		
G-6302		
AT2G27730		
EG11829		
G-17805		
EG11597		
G-12194		
EG10154		
G-55175		
EG11598		
G-2286		
EG11511		
YHR074W		
EG10152		
G-8562		
EG12427		
AT5G24400		
EG11666		
G-12617		
EG11595		
G-10257		
EG10153		
G-34540		
G7496		
G-14678		
EG10259		
G-9541		
EG10261		
G-43861		
EG11816		
G185E-6587		
EG10017		
G-10749		
EG11396		
G-15124		
G7508		
G-11191		
G6365		
G-44238		
EG11294		
G-15536		
EG12438		
HS02477	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000183044'>ENSG00000183044</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ABAT'>ABAT</a>"
EG10370		
G-44657		
EG11369		
HS07174	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000144455'>ENSG00000144455</a>"	
G6912		
G-11719		
EG12715		
AT2G23170		
EG10508		
G-17787		
G7423		
G-12178		
EG11333		
G-55155		
G7135		
G-2225		
G1		
YGL055W		
EG11587		
G-821		
EG11574		
AT5G17520		
M007		
G-12597		
G6246		
G-10240		
G6234		
G-34523		
EG11589		
G-14659		
EG11585		
G-9522		
EG11572		
G-43845		
G6566		
G185E-5853		
EG11590		
G-10732		
EG11586		
G-15102		
G6239		
G-11172		
EG11746		
G-44219		
EG10922		
G-15520		
EG10004		
HS02178	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000100994'>ENSG00000100994</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PYGB'>PYGB</a>"
EG11747		
G-44635		
EG11190		
HS07003	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000143179'>ENSG00000143179</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=UMPK'>UMPK</a>"
EG12312		
G-117		
EG11675		
AT2G18640		
G-3721		
G-17768		
EG11673		
G-12160		
EG11374		
G-55137		
EG10682		
G-213		
HS06361		
YDR408C		
G-3961		
G-7962		
EG50011		
AT5G13640		
EG11375		
G-12578		
EG10683		
G-10220		
G-3963		
G-34506		
G-3701		
G-14637		
EG11493		
G-9497		
EG11138		
G-43829		
EG10430		
G185E-5353		
EG10427		
G-10709		
EG12189		
G-15081		
EG11543		
G-11154		
EG10431		
G-44203		
EG10428		
G-155		
EG10188		
HS02028	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000100294'>ENSG00000100294</a>"	
G7018		
G-44618		
EG11836		
HS06790		
EG10432		
G-11646		
EG10429		
AT2G01180		
EG11485		
G-17749		
EG10122		
G-12136		
EG10119		
G-55119		
EG10120		
G-206		
EG10117		
YBR153W		
EG10121		
G-7362		
EG10118		
AT5G07440		
EG11079		
G-12552		
EG11331		
G-10199		
EG11202		
G-34490		
EG11406		
G-1462		
EG11321		
G-9466		
EG10465		
G-43805		
G6442		
G185E-4354		
EG11322		
G-10684		
EG10691		
G-15065		
G0-9461		
G-11136		
EG10693		
G-9997		
G6237		
G-10679		
EG12693		
G-15061		
EG11796		
G-11133		
EG11306		
G-44184		
EG11591		
G-15481		
EG10774		
HS01776	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000092621'>ENSG00000092621</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=PHGDH'>PHGDH</a>"
EG10634		
G-44599		
EG10805		
HS06569		
EG11809		
G-11604		
EG10799		
G-17723		
EG10796		
G-12109		
EG10793		
G-55099		
EG10797		
G-1961		
EG10794		
AT1G78570		
EG10791		
SYNPCC7942_1088		
EG11314		
G-6981		
EG10798		
AT5G03300		
EG10792		
G-12533		
EG10811		
G-3441		
BSU15530		
G-14596		
G7185		
G-9447		
EG10808		
G-43786		
BSU15540		
G-10176		
EG10806		
G-9970		
EG10389		
G-10661		
EG10386		
G-15045		
EG10107		
G-11116		
G7184		
G-44167		
G7242		
G-15464		
EG10001		
HS01483		
G0-9281		
G-44582		
EG10944		
HS06422	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000137944'>ENSG00000137944</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC56267'>LOC56267</a>"
EG10945		
G-11586		
EG10946		
G-17707		
G-5101		
G-12089		
G-4942		
G-55073		
G-5281		
G-187		
G-5068		
AT1G74380		
G-5208		
REUT_A1589		
G-5063		
G-6682		
EG10208		
AT4G34890		
G-5205		
G-12513		
G-5001		
G-329		
EG10205		
G-14572		
G-5202		
G-9428		
G-4943		
G-43769		
G-4881		
G-10159		
G-5282		
G-9950		
G-5221		
G-10639		
EG10209		
G-1503		
G-5206		
G-44151		
G-5061		
G-15446		
G-5203		
HS01277	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000078237'>ENSG00000078237</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=C12orf5'>C12orf5</a>"
G-4961		
G-44565		
G-5087		
G-11103		
G-4921		
HS06208	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000136750'>ENSG00000136750</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=GAD2'>GAD2</a>"
G185E-7022		
G-11569		
G-5222		
G-17691		
G-5065		
G-55054		
EG10549		
G-18090		
G-5207		
AT1G68460		
G-5062		
HS11697		
EG10207		
G-6421		
G-5204		
AT4G30950		
G-4962		
G-12492		
EG10769		
G-323		
EG10767		
G-14545		
EG10768		
G-9401		
EG10082		
G-43753		
EG10076		
G-10143		
EG10073		
G-9933		
EG11234		
G-10612		
EG10077		
G-15013		
EG10074		
G-44135		
EG10078		
G-15430		
EG10075		
HS01061	"<a href='http://www.ensembl.org/Homo_sapiens/Gene/Summary?g=ENSG00000072210'>ENSG00000072210</a>"	"<a href='http://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH3A2'>ALDH3A2</a>"
