HMDB,Compound,Reaction,Reaction Name,MetaCyc Gene,HGNC,Ensembl
HMDB00158,TYR,RXN-5682,L-arogenate + NADP<sup>+</sup>  &rarr;  L-tyrosine + CO<SUB>2</SUB> + NADPH,AT1G15710,TyrAAT2,NA
HMDB00158,TYR,RXN-11126,"L-glutamate + L-tyrosine + L-2,4-diaminobutanoate + 2 L-serine + L-arginine + 2 <i>N</i><sup>5</sup>-formyl-<i>N</i><sup>5</sup>-hydroxy-L-ornithine + L-lysine + 2 L-threonine + 11 ATP  &rarr;  ferribactin + 11 AMP + 11 diphosphate + H<sub>2</sub>O + 12 H<SUP>+</SUP>",G-11725,pvdD,NA
HMDB00158,TYR,RXN-11126,"L-glutamate + L-tyrosine + L-2,4-diaminobutanoate + 2 L-serine + L-arginine + 2 <i>N</i><sup>5</sup>-formyl-<i>N</i><sup>5</sup>-hydroxy-L-ornithine + L-lysine + 2 L-threonine + 11 ATP  &rarr;  ferribactin + 11 AMP + 11 diphosphate + H<sub>2</sub>O + 12 H<SUP>+</SUP>",G-11723,pvdI,NA
HMDB00158,TYR,RXN-11126,"L-glutamate + L-tyrosine + L-2,4-diaminobutanoate + 2 L-serine + L-arginine + 2 <i>N</i><sup>5</sup>-formyl-<i>N</i><sup>5</sup>-hydroxy-L-ornithine + L-lysine + 2 L-threonine + 11 ATP  &rarr;  ferribactin + 11 AMP + 11 diphosphate + H<sub>2</sub>O + 12 H<SUP>+</SUP>",G-11724,pvdJ,NA
HMDB00158,TYR,RXN-11126,"L-glutamate + L-tyrosine + L-2,4-diaminobutanoate + 2 L-serine + L-arginine + 2 <i>N</i><sup>5</sup>-formyl-<i>N</i><sup>5</sup>-hydroxy-L-ornithine + L-lysine + 2 L-threonine + 11 ATP  &rarr;  ferribactin + 11 AMP + 11 diphosphate + H<sub>2</sub>O + 12 H<SUP>+</SUP>",G-11722,pvdL,NA
HMDB00158,TYR,RXN-13907,L-phenylalanine + an <i>N</i><sup>10</sup>-formyl-tetrahydrofolate + oxygen  &rarr;  a 10-formyltetrahydrofolate-4a-carbinolamine + L-tyrosine,G-15478,PAH,NA
HMDB00158,TYR,RXN-13907,L-phenylalanine + an <i>N</i><sup>10</sup>-formyl-tetrahydrofolate + oxygen  &rarr;  a 10-formyltetrahydrofolate-4a-carbinolamine + L-tyrosine,G-15479,PAH,NA
HMDB00158,TYR,RXN66-569,"L-phenylalanine + L-<i>erythro</i>-5,6,7,8-tetrahydrobiopterin + oxygen  &rarr;  L-tyrosine + 4&alpha;-hydroxy-tetrahydrobiopterin",HS10374,PAH,NA
HMDB00158,TYR,RXN66-569,"L-phenylalanine + L-<i>erythro</i>-5,6,7,8-tetrahydrobiopterin + oxygen  &rarr;  L-tyrosine + 4&alpha;-hydroxy-tetrahydrobiopterin",G-9342,phhA,NA
HMDB00158,TYR,RXN-9697,L-tyrosine  &rarr;  4-coumarate + ammonium,G-17792,PAL,NA
HMDB00158,TYR,RXN-13187,L-tyrosine + 2 a reduced [NADPH-hemoprotein reductase] + 2 oxygen  &rarr;  (E)-4-hydroxyphenylacetaldehyde oxime + 2 an oxidized [NADPH-hemoprotein reductase] + CO<SUB>2</SUB> + 3 H<sub>2</sub>O,G-452,CYP79A1,NA
HMDB00158,TYR,RXN-13187,L-tyrosine + 2 a reduced [NADPH-hemoprotein reductase] + 2 oxygen  &rarr;  (E)-4-hydroxyphenylacetaldehyde oxime + 2 an oxidized [NADPH-hemoprotein reductase] + CO<SUB>2</SUB> + 3 H<sub>2</sub>O,G-15326,CYP79E1,NA
HMDB00158,TYR,RXN-13187,L-tyrosine + 2 a reduced [NADPH-hemoprotein reductase] + 2 oxygen  &rarr;  (E)-4-hydroxyphenylacetaldehyde oxime + 2 an oxidized [NADPH-hemoprotein reductase] + CO<SUB>2</SUB> + 3 H<sub>2</sub>O,G-15327,CYP79E2,NA
HMDB00158,TYR,TYROSINE-AMINOTRANSFERASE-RXN,L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate,YGL202W,ARO8,NA
HMDB00158,TYR,TYROSINE-AMINOTRANSFERASE-RXN,L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate,G-272,aroJ,NA
HMDB00158,TYR,TYROSINE-AMINOTRANSFERASE-RXN,L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate,EG10096,aspC,NA
HMDB00158,TYR,TYROSINE-AMINOTRANSFERASE-RXN,L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate,G-27194,atrD,NA
HMDB00158,TYR,TYROSINE-AMINOTRANSFERASE-RXN,L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate,G-9315,phhC,NA
HMDB00158,TYR,TYROSINE-AMINOTRANSFERASE-RXN,L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate,AT1G70560,TAA1,NA
HMDB00158,TYR,TYROSINE-AMINOTRANSFERASE-RXN,L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate,HS06761,TAT,NA
HMDB00158,TYR,TYROSINE-AMINOTRANSFERASE-RXN,L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate,G-11537,Tat,NA
HMDB00158,TYR,TYROSINE-AMINOTRANSFERASE-RXN,L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate,EG11040,tyrB,NA
HMDB00158,TYR,RXN-11319,L-tyrosine + <i>S</i>-adenosyl-L-methionine + NADPH  &rarr;  2-iminoacetate + 4-methylphenol + 5'-deoxyadenosine + L-methionine + NADP<sup>+</sup> + H<SUP>+</SUP>,EG11590,thiH,NA
HMDB00158,TYR,TYROSINE-N-MONOOXYGENASE-RXN,L-tyrosine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  <i>N</i>-hydroxy-L-tyrosine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O + H<SUP>+</SUP>,G-452,CYP79A1,NA
HMDB00158,TYR,TYROSINE-N-MONOOXYGENASE-RXN,L-tyrosine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  <i>N</i>-hydroxy-L-tyrosine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O + H<SUP>+</SUP>,G-15326,CYP79E1,NA
HMDB00158,TYR,TYROSINE-N-MONOOXYGENASE-RXN,L-tyrosine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  <i>N</i>-hydroxy-L-tyrosine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O + H<SUP>+</SUP>,G-15327,CYP79E2,NA
HMDB00158,TYR,RXN-14990,L-tyrosine + FADH<SUB>2</SUB> + oxygen  &rarr;  L-dopa + FAD + H<sub>2</sub>O + H<SUP>+</SUP>,G-2001,hpaB,NA
HMDB00158,TYR,TYROSINE-DECARBOXYLASE-RXN,L-tyrosine + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + tyramine,G-9457,mfnA,NA
HMDB00158,TYR,TYROSINE-DECARBOXYLASE-RXN,L-tyrosine + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + tyramine,G-16072,Tdc2,NA
HMDB00158,TYR,TYROSINE-DECARBOXYLASE-RXN,L-tyrosine + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + tyramine,G-6362,TYDC1,NA
HMDB00158,TYR,TYROSINE-DECARBOXYLASE-RXN,L-tyrosine + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + tyramine,G-9777,TYDC2,NA
HMDB00158,TYR,TYROSINE-DECARBOXYLASE-RXN,L-tyrosine + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + tyramine,G-12827,TyrDC,NA
HMDB00158,TYR,TYROSINE-DECARBOXYLASE-RXN,L-tyrosine + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + tyramine,G-12828,TyrDC,NA
HMDB00158,TYR,MONOPHENOL-MONOOXYGENASE-RXN,L-tyrosine + oxygen  &rarr;  dopaquinone + H<sub>2</sub>O,HS01248,TYR,NA
HMDB00158,TYR,RXN3O-4157,L-tyrosine + pyruvate  &harr;  4-hydroxyphenylpyruvate + L-alanine,YHR137W,ARO9,NA
HMDB00158,TYR,RXN3O-4157,L-tyrosine + pyruvate  &harr;  4-hydroxyphenylpyruvate + L-alanine,AT1G70560,TAA1,NA
HMDB00158,TYR,RXN66-446,L-tyrosine<sub>[out]</sub>  &rarr;  L-tyrosine<sub>[in]</sub>,HS09679,SLC3A2,ENSG00000168003
HMDB00158,TYR,RXN66-446,L-tyrosine<sub>[out]</sub>  &rarr;  L-tyrosine<sub>[in]</sub>,HS02481,SLC7A5,ENSG00000103257
HMDB00158,TYR,TRANS-RXN-77,L-tyrosine<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  L-tyrosine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>,EG10084,aroP,NA
HMDB00158,TYR,RXN-14534,O-phospho-L-tyrosine<SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>  &rarr;  L-tyrosine<SUB>[periplasm]</SUB> + phosphate<SUB>[periplasm]</SUB>,EG11934,aphA,NA
HMDB00158,TYR,PHENYLALANINE-4-MONOOXYGENASE-RXN,tetrahydrobiopterin + L-phenylalanine + oxygen  &rarr;  L-tyrosine + 4&alpha;-hydroxy-tetrahydrobiopterin,HS10374,PAH,NA
HMDB00158,TYR,PHENYLALANINE-4-MONOOXYGENASE-RXN,tetrahydrobiopterin + L-phenylalanine + oxygen  &rarr;  L-tyrosine + 4&alpha;-hydroxy-tetrahydrobiopterin,G-9342,phhA,NA
HMDB00158,TYR,TYROSINE-3-MONOOXYGENASE-RXN,tetrahydrobiopterin + L-tyrosine + oxygen  &rarr;  L-dopa + 4&alpha;-hydroxy-tetrahydrobiopterin,HS11459,TH,ENSG00000180176
HMDB00883,VAL,RXN-17157,2 quinoxaline-2-carboxyl-D-seryl-L-alanyl-[non-ribosomal peptide synthase] + 2 L-cysteine + 2 L-valine + 4 ATP + 4 <i>S</i>-adenosyl-L-methionine  &rarr;  triostin A dithiol + 2 non-ribosomal peptide synthase + 4 AMP + 4 <i>S</i>-adenosyl-L-homocysteine + 4 diphosphate + 8 H<SUP>+</SUP>,G-44301,trsI,NA
HMDB00883,VAL,RXN-16991,"<i>N</i>-3-(<i>R,R</i>)-epoxysuccinamoyl-(S)-2,3-diaminopropanoate + L-valine + ATP  &rarr;  <i>N</i>-(<i>R,R</i>)-3-epoxysuccinamoyl-(S)-2,3-diaminopropanoyl-L-valine + ADP + phosphate + H<SUP>+</SUP>",G-44181,ddaF,NA
HMDB00883,VAL,RXN-16291,"<i>N</i>-3-fumaramoyl-L-2,3-diaminopropanoate + L-valine + ATP  &rarr;  dapdiamide A + ADP + phosphate + H<SUP>+</SUP>",G-44181,ddaF,NA
HMDB00883,VAL,RXN-16643,<i>R</i>-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucyl-[acp] + ATP + L-valine + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>R</i>-Hmp-MeVal-Phe-MePhe-Pro-<i>alle</i>-MeVal-[acp] + AMP + <i>S</i>-adenosyl-L-homocysteine + diphosphate + 2 H<SUP>+</SUP>,G-44023,aba1,NA
HMDB00883,VAL,RXN-16638,<i>R</i>-2-hydroxy-3-methylpentanoyl-[acp] + ATP + L-valine + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>R</i>-2-hydroxy-3-methylpentanoyl-methylvalyl-[acp] + AMP + <i>S</i>-adenosyl-L-homocysteine + diphosphate + 2 H<SUP>+</SUP>,G-44023,aba1,NA
HMDB00883,VAL,RXN-16645,<i>R</i>-Hmp-MeVal-Phe-MePhe-Pro-<i>alle</i>-MeVal-Leu-[acp] + ATP + <i>S</i>-adenosyl-L-methionine + L-valine + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  <i>R</i>-Hmp-MeVal-Phe-MePhe-Pro-<i>alle</i>-MeVal-Leu-MeVal-[acp] + AMP + <i>S</i>-adenosyl-L-homocysteine + NADP<sup>+</sup> + diphosphate + 2 H<SUP>+</SUP> + H<sub>2</sub>O,G-44023,aba1,NA
HMDB00883,VAL,RXN-17073,a 3-hydroxy-4-methyl-anthranilyl-L-threonyl-D-valyl-[AcmD acyl-carrier protein] + L-valine + L-proline + glycine + 2 <i>S</i>-adenosyl-L-methionine + 3 ATP  &rarr;  3-hydroxy-4-methyl-anthranilate pentapeptide lactone + 2 <i>S</i>-adenosyl-L-homocysteine + a <i>holo</i>-[AcmD acyl-carrier protein] + 3 ADP + 3 phosphate + 5 H<SUP>+</SUP>,G-44212,acmC,NA
HMDB00883,VAL,RXN-17076,a 3-hydroxy-4-methyl-anthranilyl-[AcmD acyl-carrier protein] + L-threonine + L-valine + 2 ATP  &rarr;  a 3-hydroxy-4-methyl-anthranilyl-L-threonyl-D-valyl-[AcmD acyl-carrier protein] + 2 ADP + 2 phosphate + 2 H<SUP>+</SUP>,G-44213,acmB,NA
HMDB00883,VAL,RXN-10457,a jasmonate + L-valine + ATP  &rarr;  a jasmonoyl-L-valine + AMP + diphosphate + H<SUP>+</SUP>,G-11278,JAR4,NA
HMDB00883,VAL,RXN-10457,a jasmonate + L-valine + ATP  &rarr;  a jasmonoyl-L-valine + AMP + diphosphate + H<SUP>+</SUP>,G-11279,JAR6,NA
HMDB00883,VAL,VALINE--TRNA-LIGASE-RXN,a tRNA<SUP>val</SUP> + L-valine + ATP  &rarr;  an L-valyl-[tRNA<SUP>val</SUP>] + AMP + diphosphate,EG11067,valS,NA
HMDB00883,VAL,RXN-15553,ATP + <i>L</i>-arginyl-4-hydroxy-5-phosphonopentanoate + L-valine  &rarr;  ADP + <i>L</i>-valyl-<i>L</i>-arginyl-4-hydroxy-5-phosphonopentanoate + phosphate + H<SUP>+</SUP>,G-27171,rhiC,NA
HMDB00883,VAL,ABC-36-RXN,ATP + L-valine<sub>[periplasm]</sub> + H<sub>2</sub>O  &rarr;  ADP + L-valine<sub>[cytosol]</sub> + phosphate + H<SUP>+</SUP>,EG10536,livF,NA
HMDB00883,VAL,ABC-36-RXN,ATP + L-valine<sub>[periplasm]</sub> + H<sub>2</sub>O  &rarr;  ADP + L-valine<sub>[cytosol]</sub> + phosphate + H<SUP>+</SUP>,EG10537,livG,NA
HMDB00883,VAL,ABC-36-RXN,ATP + L-valine<sub>[periplasm]</sub> + H<sub>2</sub>O  &rarr;  ADP + L-valine<sub>[cytosol]</sub> + phosphate + H<SUP>+</SUP>,EG10538,livH,NA
HMDB00883,VAL,ABC-36-RXN,ATP + L-valine<sub>[periplasm]</sub> + H<sub>2</sub>O  &rarr;  ADP + L-valine<sub>[cytosol]</sub> + phosphate + H<SUP>+</SUP>,EG10539,livJ,NA
HMDB00883,VAL,ABC-36-RXN,ATP + L-valine<sub>[periplasm]</sub> + H<sub>2</sub>O  &rarr;  ADP + L-valine<sub>[cytosol]</sub> + phosphate + H<SUP>+</SUP>,EG10541,livM,NA
HMDB00883,VAL,RXN-15549,ATP + rhizocticin A + L-valine  &rarr;  ADP + rhizocticin B + phosphate + H<SUP>+</SUP>,G-27171,rhiC,NA
HMDB00883,VAL,RXN-9677,D-phenylalanyl-[gramicidin-S synthetase] + L-proline + L-valine + L-ornithine + L-leucine + 4 ATP  &rarr;  D-phenylalanyl-L-prolyl-L-valyl-L-ornithyl-L-leucyl-[NRPS-pcp] + 4 AMP + 4 diphosphate + 4 H<SUP>+</SUP>,G-10799,grsB,NA
HMDB00883,VAL,RXN-9083,indole-3-acetate + L-valine + ATP  &rarr;  indole-3-acetyl-L-valine + AMP + diphosphate + H<SUP>+</SUP>,AT2G23170,GH3.3,NA
HMDB00883,VAL,RXN-9083,indole-3-acetate + L-valine + ATP  &rarr;  indole-3-acetyl-L-valine + AMP + diphosphate + H<SUP>+</SUP>,AT4G27260,GH3.5,NA
HMDB00883,VAL,RXN-9083,indole-3-acetate + L-valine + ATP  &rarr;  indole-3-acetyl-L-valine + AMP + diphosphate + H<SUP>+</SUP>,AT5G54510,GH3.6,NA
HMDB00883,VAL,6.3.2.26-RXN,L-2-aminoadipate + L-cysteine + L-valine + 3 ATP + H<sub>2</sub>O  &rarr;  <i>N</i>-[(5<i>S</i>)-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine + 3 AMP + 3 diphosphate + 3 H<SUP>+</SUP>,G-10144,PCBAB,NA
HMDB00883,VAL,1.14.13.118-RXN,L-valine + 2 a reduced [NADPH-hemoprotein reductase] + 2 oxygen  &rarr;  (<i>E</i>)-2-methylpropanal-oxime + 2 an oxidized [NADPH-hemoprotein reductase] + CO<SUB>2</SUB> + 3 H<sub>2</sub>O,G-5147,CYP79D1,NA
HMDB00883,VAL,1.14.13.118-RXN,L-valine + 2 a reduced [NADPH-hemoprotein reductase] + 2 oxygen  &rarr;  (<i>E</i>)-2-methylpropanal-oxime + 2 an oxidized [NADPH-hemoprotein reductase] + CO<SUB>2</SUB> + 3 H<sub>2</sub>O,G-5161,CYP79D2,NA
HMDB00883,VAL,1.14.13.118-RXN,L-valine + 2 a reduced [NADPH-hemoprotein reductase] + 2 oxygen  &rarr;  (<i>E</i>)-2-methylpropanal-oxime + 2 an oxidized [NADPH-hemoprotein reductase] + CO<SUB>2</SUB> + 3 H<sub>2</sub>O,G-5162,CYP79D3,NA
HMDB00883,VAL,1.14.13.118-RXN,L-valine + 2 a reduced [NADPH-hemoprotein reductase] + 2 oxygen  &rarr;  (<i>E</i>)-2-methylpropanal-oxime + 2 an oxidized [NADPH-hemoprotein reductase] + CO<SUB>2</SUB> + 3 H<sub>2</sub>O,G-5163,CYP79D4,NA
HMDB00883,VAL,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,L-valine + 2-oxoglutarate  &harr;  L-glutamate + 3-methyl-2-oxobutanoate,YHR208W,BAT1,NA
HMDB00883,VAL,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,L-valine + 2-oxoglutarate  &harr;  L-glutamate + 3-methyl-2-oxobutanoate,EG10497,ilvE,NA
HMDB00883,VAL,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,L-valine + 2-oxoglutarate  &harr;  L-glutamate + 3-methyl-2-oxobutanoate,G-9096,ilvE,NA
HMDB00883,VAL,BRANCHED-CHAINAMINOTRANSFERVAL-RXN,L-valine + 2-oxoglutarate  &harr;  L-glutamate + 3-methyl-2-oxobutanoate,G-9241,ilvE,NA
HMDB00883,VAL,RXN-5063,L-valine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  <i>N</i>-hydroxy-L-valine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O + H<SUP>+</SUP>,G-5147,CYP79D1,NA
HMDB00883,VAL,RXN-5063,L-valine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  <i>N</i>-hydroxy-L-valine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O + H<SUP>+</SUP>,G-5161,CYP79D2,NA
HMDB00883,VAL,RXN-5063,L-valine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  <i>N</i>-hydroxy-L-valine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O + H<SUP>+</SUP>,G-5162,CYP79D3,NA
HMDB00883,VAL,RXN-5063,L-valine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  <i>N</i>-hydroxy-L-valine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O + H<SUP>+</SUP>,G-5163,CYP79D4,NA
HMDB00883,VAL,RXN-17004,L-valine + L-tryptophan + L-methionine + 2 NADPH + 2 H<SUP>+</SUP>  &rarr;  <i>N</i>-methyl-L-valyl-L-tryptophanol + L-homocysteine + 2 NADP<sup>+</sup> + 2 H<sub>2</sub>O,G-44188,ltxA,NA
HMDB00883,VAL,RXN-13184,L-valine + NAD<sup>+</sup> + H<sub>2</sub>O  &harr;  3-methyl-2-oxobutanoate + ammonium + NADH + H<SUP>+</SUP>,G-15370,vdh,NA
HMDB00883,VAL,TRANS-RXN0-269,L-valine<sub>[cytosol]</sub>  &rarr;  L-valine<sub>[periplasm]</sub>,G7406,ygaH,NA
HMDB00883,VAL,TRANS-RXN0-269,L-valine<sub>[cytosol]</sub>  &rarr;  L-valine<sub>[periplasm]</sub>,G7405,ygaZ,NA
HMDB00883,VAL,TRANS-RXN-282,L-valine<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  L-valine<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>,G7833,yjeH,NA
HMDB00883,VAL,TRANS-RXN-126A,Na<SUP>+</SUP><sub>[periplasm]</sub> + L-valine<sub>[periplasm]</sub>  &rarr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + L-valine<sub>[cytosol]</sub>,EG12168,brnQ,NA
HMDB00883,VAL,VALINE-PYRUVATE-AMINOTRANSFER-RXN,pyruvate + L-valine  &harr;  L-alanine + 3-methyl-2-oxobutanoate,EG10107,avtA,NA
HMDB00205,PHENYL-PYRUVATE,RXN-15813,2 2-oxo-3-phenylpropanoate + 2 ATP + H<sub>2</sub>O  &rarr;  (-)-microperfuranone + 2 AMP + CO<SUB>2</SUB> + 2 diphosphate,G-34585,micA,NA
HMDB00205,PHENYL-PYRUVATE,RXN-14468,2-oxo-3-phenylpropanoate + <i>S</i>-adenosyl-L-methionine  &rarr;  (3<i>S</i>)-&beta;-methyl-phenylpyruvate + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>,G-16028,mppJ,NA
HMDB00205,PHENYL-PYRUVATE,RXN-14462,2-oxo-3-phenylpropanoate + acetyl-CoA + H<sub>2</sub>O  &rarr;  2-benzyl-2-hydroxybutanedioate + coenzyme A + H<SUP>+</SUP>,G-16016,hphA,NA
HMDB00205,PHENYL-PYRUVATE,PHENYLPYRUVATE-DECARBOXYLASE-RXN,2-oxo-3-phenylpropanoate + H<SUP>+</SUP>  &harr;  CO<SUB>2</SUB> + phenylacetaldehyde,YDR380W,ARO10,NA
HMDB00205,PHENYL-PYRUVATE,PHENYLPYRUVATE-DECARBOXYLASE-RXN,2-oxo-3-phenylpropanoate + H<SUP>+</SUP>  &harr;  CO<SUB>2</SUB> + phenylacetaldehyde,G-14631,pdc,NA
HMDB00205,PHENYL-PYRUVATE,PHENYLPYRUVATE-DECARBOXYLASE-RXN,2-oxo-3-phenylpropanoate + H<SUP>+</SUP>  &harr;  CO<SUB>2</SUB> + phenylacetaldehyde,YLR044C,PDC1,NA
HMDB00205,PHENYL-PYRUVATE,PHENYLPYRUVATE-DECARBOXYLASE-RXN,2-oxo-3-phenylpropanoate + H<SUP>+</SUP>  &harr;  CO<SUB>2</SUB> + phenylacetaldehyde,YLR134W,PDC5,NA
HMDB00205,PHENYL-PYRUVATE,PHENYLPYRUVATE-DECARBOXYLASE-RXN,2-oxo-3-phenylpropanoate + H<SUP>+</SUP>  &harr;  CO<SUB>2</SUB> + phenylacetaldehyde,YGR087C,PDC6,NA
HMDB00205,PHENYL-PYRUVATE,PHEAMINOTRANS-RXN,2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate,G-17922,ArAT1,NA
HMDB00205,PHENYL-PYRUVATE,PHEAMINOTRANS-RXN,2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate,YGL202W,ARO8,NA
HMDB00205,PHENYL-PYRUVATE,PHEAMINOTRANS-RXN,2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate,G-272,aroJ,NA
HMDB00205,PHENYL-PYRUVATE,PHEAMINOTRANS-RXN,2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate,EG10096,aspC,NA
HMDB00205,PHENYL-PYRUVATE,PHEAMINOTRANS-RXN,2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate,G-276,hisC,NA
HMDB00205,PHENYL-PYRUVATE,PHEAMINOTRANS-RXN,2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate,EG10497,ilvE,NA
HMDB00205,PHENYL-PYRUVATE,PHEAMINOTRANS-RXN,2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate,G-17921,PPY-AT,NA
HMDB00205,PHENYL-PYRUVATE,PHEAMINOTRANS-RXN,2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate,AT1G70560,TAA1,NA
HMDB00205,PHENYL-PYRUVATE,PHEAMINOTRANS-RXN,2-oxo-3-phenylpropanoate + L-glutamate  &harr;  L-phenylalanine + 2-oxoglutarate,EG11040,tyrB,NA
HMDB00205,PHENYL-PYRUVATE,2.6.1.64-RXN,2-oxo-3-phenylpropanoate + L-glutamine  &harr;  L-phenylalanine + 2-oxoglutaramate,G-11453,CCBL1,NA
HMDB00205,PHENYL-PYRUVATE,RXN-15200,2-oxo-3-phenylpropanoate + L-tyrosine  &harr;  L-phenylalanine + 4-hydroxyphenylpyruvate,G-17922,ArAT1,NA
HMDB00205,PHENYL-PYRUVATE,RXN-15200,2-oxo-3-phenylpropanoate + L-tyrosine  &harr;  L-phenylalanine + 4-hydroxyphenylpyruvate,G-43861,bacF,NA
HMDB00205,PHENYL-PYRUVATE,RXN-15200,2-oxo-3-phenylpropanoate + L-tyrosine  &harr;  L-phenylalanine + 4-hydroxyphenylpyruvate,G-17921,PPY-AT,NA
HMDB00205,PHENYL-PYRUVATE,RXN-10815,2-oxo-3-phenylpropanoate + oxygen  &rarr;  2-hydroxyphenylacetate + CO<SUB>2</SUB>,G-9316,HPD,NA
HMDB00205,PHENYL-PYRUVATE,RXN-16297,"3-[(2S,5R)-5-hydroxy-7-oxabicyclo[4.1.0]heptan-2-yl]-2-oxopropanoate + L-phenylalanine  &harr;  L-dihydroanticapsin + 2-oxo-3-phenylpropanoate",G-43861,bacF,NA
HMDB00205,PHENYL-PYRUVATE,RXN-7708,L-methionine + 2-oxo-3-phenylpropanoate  &harr;  4-(methylthio)-2-oxobutanoate + L-phenylalanine,YGL202W,ARO8,NA
HMDB00205,PHENYL-PYRUVATE,RXN-7708,L-methionine + 2-oxo-3-phenylpropanoate  &harr;  4-(methylthio)-2-oxobutanoate + L-phenylalanine,YHR137W,ARO9,NA
HMDB00205,PHENYL-PYRUVATE,RXN-7708,L-methionine + 2-oxo-3-phenylpropanoate  &harr;  4-(methylthio)-2-oxobutanoate + L-phenylalanine,AT3G19710,BCAT4,NA
HMDB00205,PHENYL-PYRUVATE,RXN-7708,L-methionine + 2-oxo-3-phenylpropanoate  &harr;  4-(methylthio)-2-oxobutanoate + L-phenylalanine,BSU13580,mtnE,NA
HMDB00205,PHENYL-PYRUVATE,RXN-7708,L-methionine + 2-oxo-3-phenylpropanoate  &harr;  4-(methylthio)-2-oxobutanoate + L-phenylalanine,G-842,tyrB,NA
HMDB00205,PHENYL-PYRUVATE,RXN-7708,L-methionine + 2-oxo-3-phenylpropanoate  &harr;  4-(methylthio)-2-oxobutanoate + L-phenylalanine,G6329,ybdL,NA
HMDB00205,PHENYL-PYRUVATE,RXN-10814,L-phenylalanine + 2-oxoglutarate  &harr;  2-oxo-3-phenylpropanoate + L-glutamate,G-11507,Got2,NA
