pathwayID	Name	Matches
PWY-7616	methanol oxidation to carbon dioxide	"RXN1G-129, 1.2.1.66-RXN, RXN-6581, FORMALDEHYDE-DEHYDROGENASE-RXN, RXN0-3281, METHANOL-DEHYDROGENASE-RXN"
PWY-6966	methanol oxidation to formaldehyde I	RXN-2861
PWY-6510	methanol oxidation to formaldehyde II	METHANOL-DEHYDROGENASE-RXN
PWY-6509	methanol oxidation to formaldehyde III	RXN-11451
PWY-5506	methanol oxidation to formaldehyde IV	"CATAL-RXN, METHANOL-OXIDASE-RXN"
PWY-7614	methiin metabolism	"RXN-16201, RXN-16199, RXN-8899, RXN-8908, RXN-16202, RXN-16203, RXN-16176"
PWY-7779	methyl <i>tert</i>-butyl ether degradation	"RXN-11662, ACETYL-COA-ACETYLTRANSFER-RXN, RXN-17603, RXN-17605, RXN-17602, RXN-17613, RXN-17610, RXN-17615, RXN-17606, RXN-17612"
PWY-6303	methyl indole-3-acetate interconversion	"RXN-9825, RXN-10711"
PWY-7007	methyl ketone biosynthesis (engineered)	"ENOYL-COA-HYDRAT-RXN, OHACYL-COA-DEHYDROG-RXN, RXN-11026, RXN-13248, RXN-13247, BUTYRATE--COA-LIGASE-RXN"
PWY-5489	methyl parathion degradation	RXN-8743
PWY-7721	methyl phomopsenoate biosynthesis	"FARNESYLTRANSTRANSFERASE-RXN, FPPSYN-RXN, RXN-17085, RXN-17086"
PWY-5209	methyl-coenzyme M oxidation to CO<sub>2</sub>	"MCHMBARK-RXN, FORMYLMETHANOFURAN-DEHYDROGENASE-RXN, FTRMBARK-RXN, MTDMBARK-RXN, MERMBARK-RXN, MTRMBARK-RXN"
METHFORM-PWY	methyl-coenzyme M reduction to methane	METHYL-COM-HTP-RXN
PWY-6967	methylamine degradation I	RXN-2841
PWY-6965	methylamine degradation II	"METHYLGUTAMATE-DEHYDROGENASE-RXN, RXN-12902, GLUTAMATE--METHYLAMINE-LIGASE-RXN"
PWY-6728	methylaspartate cycle	"RXN-8960, RXN-8961, METHYLASPARTATE-AMMONIA-LYASE-RXN, METHYLASPARTATE-MUTASE-RXN, FUMHYDR-RXN, MALATE-DEH-RXN, METHYLMALONYL-COA-EPIM-RXN, METHYLMALONYL-COA-MUT-RXN, ACONITATEHYDR-RXN, MALSYN-RXN, CITSYN-RXN, PROPIONYL-COA-CARBOXY-RXN, ACONITATEDEHYDR-RXN, ISOCITDEH-RXN, GLUTAMATE-DEHYDROGENASE-RXN, RXN-12168, SUCCCOASYN-RXN, RXN-14971"
PWY-6913	methylbutenol biosynthesis	RXN-12646
NONMEVIPP-PWY	methylerythritol phosphate pathway I	"RXN-15878, 2.7.7.60-RXN, DXPREDISOM-RXN, RXN0-302, 2.7.1.148-RXN, RXN0-884, IPPISOM-RXN, ISPH2-RXN, DXS-RXN"
PWY-7560	methylerythritol phosphate pathway II	"RXN0-882, 2.7.7.60-RXN, DXPREDISOM-RXN, RXN0-302, 2.7.1.148-RXN, RXN0-884, IPPISOM-RXN, ISPH2-RXN, DXS-RXN"
METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	"RXN-9983, RXN-2463, RXN-2464, RXN-2462, METHYLGALLATE-RXN, OXALODECARB-RXN"
PWY-5386	methylglyoxal degradation I	"GLYOXI-RXN, GLYOXII-RXN, DLACTDEHYDROGFAD-RXN"
PWY-5462	methylglyoxal degradation II	RXN-8639
PWY-5453	methylglyoxal degradation III	"RXN-8632, RXN0-4281"
PWY-5459	methylglyoxal degradation IV	"LACTALDDEHYDROG-RXN, 1.1.1.283-RXN, L-LACTDEHYDROGFMN-RXN"
PWY-5458	methylglyoxal degradation V	"LACTALDDEHYDROG-RXN, 1.1.1.283-RXN, L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN"
MGLDLCTANA-PWY	methylglyoxal degradation VI	"D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN, RXN-8641, D-LACTALDEHYDE-DEHYDROGENASE-RXN, LACTALDEHYDE-OXI-RXN"
PWY-5456	methylglyoxal degradation VII	METHYL-GLYOXAL-DEHYDROG-RXN
PWY-6730	methylhalides biosynthesis (plants)	"RXN-11268, RXN-11267, RXN-11241"
PWY0-1533	methylphosphonate degradation I	"RXN0-6734, RXN0-6733, RXN0-6710, RXN0-6732"
PWY-7399	methylphosphonate degradation II	"RXN0-6734, RXN0-6733, RXN-14995, RXN-14996, RXN0-6732"
PWY-6064	methylquercetin biosynthesis	"QUERCETIN-3-O-METHYLTRANSFERASE-RXN, RXN-8262"
PWY-6184	methylsalicylate degradation	"RXN-10078, RXN-10079"
PWY-7548	methylthiolincosamide biosynthesis	"RXN-15792, RXN-15790, RXN-15794, RXN-15795, RXN-15793, RXN-15791, RXN-15789, RXN-15796"
PWY-6048	methylthiopropanoate degradation I (cleavage)	"RXN-12573, RXN-12571, RXN-12572"
PWY-6045	methylthiopropanonate degradation II (demethylation)	RXN-9738
PWY-7285	methylwyosine biosynthesis	"RXN-14526, RXN-14516, RXN-14517, RXN-14527"
PWY-7422	"methymycin, neomethymycin and novamethymycin biosynthesis"	"RXN-15100, RXN-15101, RXN-12807, RXN-15103, RXN-15109, RXN-15108"
PWY-5074	mevalonate degradation	"HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN, HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN"
PWY-922	mevalonate pathway I	"MEVALONATE-KINASE-RXN, 1.1.1.34-RXN, PHOSPHOMEVALONATE-KINASE-RXN, DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN, ACETYL-COA-ACETYLTRANSFER-RXN, HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN, IPPISOM-RXN"
PWY-6174	mevalonate pathway II (archaea)	"MEVALONATE-KINASE-RXN, 1.1.1.34-RXN, ACETYL-COA-ACETYLTRANSFER-RXN, HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN, RXN-10067, IPPISOM-RXN, RXN-10068"
PWY-7524	mevalonate pathway III (archaea)	"RXN-15647, 1.1.1.34-RXN, RXN-15648, RXN-15649, ACETYL-COA-ACETYLTRANSFER-RXN, HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN, IPPISOM-RXN, RXN-10068"
PWY-4985	mimosine biosynthesis	RXN-7461
PWY66-382	mineralocorticoid biosynthesis	"RXN66-359, RXN66-361, RXN66-360, RXN66-358"
PWY-7045	mithramycin biosynthesis	"RXN-13388, RXN-13387, RXN-13389, RXN-13386, RXN-17999, RXN-13381, RXN-13390, RXN-18000, RXN-13378, RXN-13385, RXN-13383, RXN-13375, RXN-13376, RXN-13377, RXN-13380, RXN-13382, RXN-13384"
PWY-6111	mitochondrial L-carnitine shuttle	"RXN-9918, TRANS-RXN-177, CARNITINE-O-PALMITOYLTRANSFERASE-RXN"
FERMENTATION-PWY	mixed acid fermentation	"DLACTDEHYDROGNAD-RXN, FUMHYDR-RXN, MALATE-DEH-RXN, ACONITATEHYDR-RXN, ACETALD-DEHYDROG-RXN, CITSYN-RXN, PHOSACETYLTRANS-RXN, ACETATEKIN-RXN, ACONITATEDEHYDR-RXN, ISOCITDEH-RXN, ALCOHOL-DEHYDROG-RXN, PYRUVFORMLY-RXN, FHLMULTI-RXN, R601-RXN, PEPCARBOX-RXN, PEPDEPHOS-RXN"
PWY-6823	molybdenum cofactor biosynthesis	"RXN-17809, RXN-12473, RXN-11361, RXN0-308, RXN-8344, RXN-8342, RXN-8340, RXN-8348"
PWY-7477	momilactone A biosynthesis	"RXN-12882, RXN-15399, RXN-12881, RXN-12883, RXN-12880, RXN-15452, RXN-9290, RXN-15453"
PWY-6383	"mono-<i>trans</i>, poly-<i>cis</i> decaprenyl phosphate biosynthesis"	"RXN-11027, RXN-11023, GPPSYN-RXN, 2.5.1.68-RXN, IPPISOM-RXN"
PWY-7420	monoacylglycerol metabolism (yeast)	"RXN-15089, RXN-15091, RXN-15088, RXN-15090"
PWY-83	monolignol glucosides biosynthesis	"RXN-91, RXN-95, RXN-92, RXN-90"
PWY-3041	monoterpene biosynthesis	"RXN-5110, RXN-8576, RXN-5106, RXN-5107, 4.2.3.16-RXN, RXN-5109, RXN-5123, RXN-5103, RXN-5108, RXN-12980"
PWY-5270	morphine biosynthesis	"RXN-17117, 1.1.3.35-RXN, RXN-8144, RXN-8152, 1.1.1.247-RXN, MORPHINE-6-DEHYDROGENASE-RXN, RXN-8150, RXN-8151, 2.3.1.150-RXN, 1.1.1.248-RXN, RXN-8147, RXN-8149"
PWY-7375	mRNA capping I	"MRNA-GUANINE-N7--METHYLTRANSFERASE-RXN, MRNA-GUANYLYLTRANSFERASE-RXN, POLYNUCLEOTIDE-5-PHOSPHATASE-RXN"
PWY-7379	mRNA capping II	"RXN-14928, 2.1.1.57-RXN, MRNA-GUANINE-N7--METHYLTRANSFERASE-RXN, MRNA-GUANYLYLTRANSFERASE-RXN, POLYNUCLEOTIDE-5-PHOSPHATASE-RXN"
PWY-7433	mucin core 1 and core 2 <i>O</i>-glycosylation	"2.4.99.4-RXN, 2.4.1.122-RXN, 2.4.1.41-RXN, 2.4.1.102-RXN, 2.4.1.146-RXN"
PWY-7435	mucin core 3 and core 4 <i>O</i>-glycosylation	"2.4.1.41-RXN, 2.4.1.147-RXN, 2.4.1.148-RXN"
PWY0-1546	muropeptide degradation	"RXN0-5227, RXN0-961, RXN0-5228, RXN0-6981"
PWY-7412	mycinamicin biosynthesis	"RXN-15055, RXN-12800, RXN-12801, RXN-15052, RXN-15054, RXN-15057, RXN-15049, RXN-15050, RXN-15053"
PWY-7746	mycobacterial sulfolipid biosynthesis	"RXN-17317, RXN-15426, RXN3O-9780, RXN-9549, RXN-17319, RXN-17320, RXN-17323, RXN-17318"
PWY-7236	mycocyclosin biosynthesis	"RXN-14336, RXN-14313"
PWYG-321	mycolate biosynthesis	"RXN1G-137, RXN1G-874, RXN1G-1151, RXN1G-1149, RXN1G-1152, RXN1G-1150, RXN1G-1435, RXN1G-810, RXN1G-1438, RXN1G-808, RXN1G-1436, RXN1G-807, RXN1G-811, RXN1G-1439, RXN1G-809, RXN1G-1437, RXN1G-320, RXN1G-349, RXN1G-363, RXN1G-469, RXN-10061, RXN-10060, RXN1G-517, RXN1G-508, RXN1G-127, RXN1G-637, RXN1G-884, RXN1G-853, RXN1G-1081, RXN1G-1050, RXN1G-1278, RXN1G-1247, RXN1G-760, RXN1G-717, RXN1G-220, RXN1G-184, RXN1G-440, RXN1G-409, RXN1G-648, RXN1G-617, RXN1G-309, RXN1G-252, RXN1G-296, RXN1G-98, RXN1G-297, RXN1G-295, RXN1G-499, RXN1G-488, RXN1G-181, RXN1G-3993, RXN1G-1486, RXN1G-288, RXN1G-1527, RXN1G-289, RXN1G-1529, RXN1G-291, RXN1G-1528, RXN1G-290, RXN1G-1530, RXN1G-292, RXN1G-536, RXN-10062, RXN1G-32, RXN1G-196, RXN1G-1015, RXN1G-915, RXN1G-294, RXN1G-203, RXN1G-424, RXN1G-337, RXN1G-1212, RXN1G-1117, RXN1G-554, RXN1G-481, RXN1G-660, RXN1G-607, RXN1G-94, RXN1G-1325, RXN1G-883, RXN1G-820, RXN1G-374, RXN1G-276, RXN1G-1004, RXN1G-951, RXN1G-45, RXN1G-1057, RXN1G-2527, RXN1G-582, RXN1G-471, RXN1G-3613, RXN1G-679, RXN1G-202, RXN1G-79, RXN1G-464, RXN1G-408, RXN1G-89, RXN1G-193, RXN1G-214, RXN1G-182, RXN1G-334, RXN1G-248, RXN1G-308, RXN1G-262, RXN1G-172, RXN1G-339, RXN1G-425, RXN1G-384, RXN1G-557, RXN1G-468, RXN1G-580, RXN1G-509, RXN1G-645, RXN1G-613, RXN1G-818, RXN1G-686, RXN1G-188, RXN1G-163, RXN1G-236, RXN1G-210, RXN1G-279, RXN1G-260, RXN1G-324, RXN1G-299, RXN1G-377, RXN1G-358, RXN1G-840, RXN1G-396, RXN1G-912, RXN1G-881, RXN1G-1003, RXN1G-962, RXN1G-1084, RXN1G-1053, RXN-15340, RXN1G-3232, RXN1G-2544, RXN1G-132, RXN1G-1130, RXN1G-355, RXN1G-287, RXN1G-3660, RXN-15338, RXN1G-3641, RXN1G-27, RXN1G-72, RXN1G-306, RXN1G-171, RXN1G-420, RXN1G-364, RXN1G-218, RXN1G-37, RXN1G-266, RXN1G-240, RXN1G-138, RXN1G-285, RXN1G-26, RXN1G-4142, RXN1G-4140, RXN-10059, RXN1G-526, RXN1G-1633, RXN1G-1636, RXN1G-1634, RXN1G-1637, RXN1G-1635, RXN1G-368, RXN-15342, RXN1G-3256, RXN1G-674, RXN1G-53, RXN-15339, RXN1G-3667, RXN1G-30, RXN1G-4143, RXN1G-4141, RXN1G-445, RXN1G-395, RXN1G-4355, RXN1G-473, RXN1G-470, RXN1G-474, RXN1G-472"
PWY-6397	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	"RXN-11072, RXN-11075, RXN-11077, RXN-11078, RXN-11081, RXN-11080, RXN-11079, RXN1G-1633, RXN-11070, RXN-11094, RXN-11093, RXN-11092, RXN-11082, GALPMUT-RXN, UDPGLUCEPIM-RXN, RXN-6380, RXN-11091"
PWY1G-0	mycothiol biosynthesis	"RXN1G-2, RXN1G-121, RXN-11015, MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN, RXN1G-4, RXN-6501"
PWY1G-126	mycothiol oxidation	"RXN1G-6, 1.8.1.15-RXN"
PWY1G-1	mycothiol-mediated detoxification	"RXN1G-0, RXN1G-186"
PWY-7140	myricetin gentiobioside biosynthesis	"RXN-13823, RXN-13822"
PWY-6279	myxol-2' fucoside biosynthesis	"RXN-10644, RXN-16059, RXN-10645, RXN-10647, RXN-10646, RXN-10643"
PWY-7801	N-end rule pathway I (prokaryotic)	"RXN-17846, LEUCYLTRANSFERASE-RXN"
PWY-7802	N-end rule pathway II (prokaryotic)	"RXN-17899, RXN-17898"
PWY-5388	N-glucosylnicotinate metabolism	NICOTINATE-GLUCOSYLTRANSFERASE-RXN
PWY-5315	N-methyl-&Delta;<sup>1</sup>-pyrrolinium cation biosynthesis	"RXN-8244, RXN-8246, PUTRESCINE-N-METHYLTRANSFERASE-RXN"
PWY0-1587	N<sup>6</sup>-L-threonylcarbamoyladenosine<sup>37</sup>-modified tRNA biosynthesis	"RXN-14569, RXN-14570"
PWY-5653	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	"NICONUCADENYLYLTRAN-RXN, QUINOPRIBOTRANS-RXN, RXN-5721, NAD-SYNTH-GLN-RXN"
PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	"NICONUCADENYLYLTRAN-RXN, QUINOPRIBOTRANS-RXN, QUINOLINATE-SYNTHA-RXN, NAD-SYNTH-NH3-RXN, NAD-SYNTH-GLN-RXN, L-ASPARTATE-OXID-RXN"
NAD-BIOSYNTHESIS-III	NAD biosynthesis III	"2.7.7.1-RXN, 2.4.2.12-RXN"
NADPHOS-DEPHOS-PWY	NAD phosphorylation and dephosphorylation	"NAD-KIN-RXN, RXN-5822, TRANS-RXN0-277"
NADPHOS-DEPHOS-PWY-1	NAD phosphorylation and transhydrogenation	"NAD-KIN-RXN, TRANS-RXN0-277"
PYRIDNUCSAL-PWY	NAD salvage pathway I	"NMNNUCLEOSID-RXN, NICONUCADENYLYLTRAN-RXN, NAD-SYNTH-GLN-RXN, NADPYROPHOSPHAT-RXN, NICOTINAMID-RXN, NICOTINATEPRIBOSYLTRANS-RXN"
PWY-7761	NAD salvage pathway II	"NMNAMIDOHYDRO-RXN, NICONUCADENYLYLTRAN-RXN, NAD-SYNTH-GLN-RXN, NADPYROPHOSPHAT-RXN"
NAD-BIOSYNTHESIS-II	NAD salvage pathway III	"2.7.7.1-RXN, RXN-5841, RIBOSYLNICOTINAMIDE-KINASE-RXN, NADPYROPHOSPHAT-RXN, RXN-5822"
PWY3O-4106	NAD salvage pathway IV	"2.7.7.1-RXN, RIBOSYLNICOTINAMIDE-KINASE-RXN"
PWY-5083	NAD/NADH phosphorylation and dephosphorylation	"NAD-KIN-RXN, NADH-KINASE-RXN, PYRNUTRANSHYDROGEN-RXN, NADH-DEHYDROG-A-RXN, RXN-5822, RXN-7703"
PWY-7268	NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)	"RXN0-3962, NAD-KIN-RXN, NADH-KINASE-RXN, ISOCITDEH-RXN, GLU6PDEHYDROG-RXN"
PWY-7269	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	"RXN0-5330, ALDHDEHYDROG-RXN, ALDEHYDE-DEHYDROGENASE-NADP+-RXN, NAD-KIN-RXN, NADH-KINASE-RXN"
PWY-6938	NADH repair	"RXN-12752, 4.2.1.93-RXN, RXN-12754, RXN-12753"
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer I	"RXN0-5266, NADH-DEHYDROG-A-RXN"
PWY0-1568	NADH to cytochrome <i>bd</i> oxidase electron transfer II	"RXN0-5266, RXN0-5330"
PWY0-1335	NADH to cytochrome <i>bo</i> oxidase electron transfer I	"RXN0-5268, NADH-DEHYDROG-A-RXN"
PWY0-1567	NADH to cytochrome <i>bo</i> oxidase electron transfer II	"RXN0-5268, RXN0-5330"
PWY0-1348	NADH to dimethyl sulfoxide electron transfer	"RXN0-5388, DIMESULFREDUCT-RXN"
PWY0-1336	NADH to fumarate electron transfer	"RXN0-5388, R601-RXN"
PWY0-1347	NADH to trimethylamine <i>N</i>-oxide electron transfer	"RXN0-5388, RXN0-5264"
PWY-5427	naphthalene degradation (aerobic)	"1.3.1.29-RXN, RXNN-386, NAPHTHALENE-12-DIOXYGENASE-RXN, RXN-8612, 1.2.1.65-RXN, RXN-8615"
PWY-7620	naphthalene degradation (anaerobic)	"RXN-15000, RXN-15001, RXN-16239, RXN-14999"
PWY-7421	"narbomycin, pikromycin and novapikromycin biosynthesis"	"RXN-15102, RXN-15105, RXN-15107, RXN-15099, RXN-15110, RXN-15106"
PWY-7397	naringenin biosynthesis (engineered)	"4-COUMARATE--COA-LIGASE-RXN, NARINGENIN-CHALCONE-SYNTHASE-RXN, RXN-9697, APIGNAR-RXN"
PWY-5094	naringenin glycoside biosynthesis	"RXN-5381, RXN-7732, RXN-5002"
PWY-5413	neoabietic acid biosynthesis	"RXN-8512, RXN-4861, RXN-8522, RXN-8519, RXN-8521, RXN-8520"
PWY-7841	neolacto-series glycosphingolipids biosynthesis	"RXN-18313, RXN-18312, RXN-18311, 2.4.99.10-RXN, RXN-12119, RXN-12229, RXN-18308, RXN-18306, CERAMIDE-GLUCOSYLTRANSFERASE-RXN, 2.4.1.206-RXN, RXN-18307, 2.4.1.163-RXN"
PWY-7092	neolinustatin bioactivation	"RXN-11733, RXN-9674, RXN-13603"
PWY-7016	neomycin biosynthesis	"RXN-13177, RXN-13174, RXN-13205, RXN-13175, RXN-13176"
PWY-6919	neopentalenoketolactone and pentalenate biosynthesis	"PENTALENENE-SYNTHASE-RXN, RXN-12658, RXN-12661, RXNMETA-12666, RXN-12651, RXN-12662, RXN-12663, RXN-12664, RXN-12652, RXN-12650, RXN-12649"
PWY-7608	neoxaline biosynthesis	"RXN-16146, RXN-16147"
PWY-6809	neoxanthin biosynthesis	RXN1F-155
PWY-6681	neurosporaxanthin biosynthesis	"RXN-11998, RXN-11999, RXN-11976, RXN-11974, RXN-12000, RXN-12001, RXN-11989"
PWY-6287	neurosporene biosynthesis	"RXN-8023, 2.5.1.32-RXN, RXN-8024, RXN-8022, RXNARA-8002"
PWY-7298	nevadensin biosynthesis	"RXN-14656, RXN-14639, RXN-14655, RXN-14635, RXN-14657"
PWY-722	nicotinate degradation I	"1.13.11.9-RXN, RXN-7573, RXN-11318, RXN-646, MALEATE-ISOMERASE-RXN, NICOTINATE-DEHYDROGENASE-RXN"
PWY-5033	nicotinate degradation II	"RXN-7586, RXN-7585, RXN-646, MALEATE-ISOMERASE-RXN, RXN-11353"
PWY-5055	nicotinate degradation III	"DIMETHYLMALEATE-HYDRATASE-RXN, 23-DIMETHYLMALATE-LYASE-RXN, METHYLITACONATE-DELTA-ISOMERASE-RXN, RXN-7640, 1.1.1.291-RXN, 2-METHYLENEGLUTARATE-MUTASE-RXN, 6-HYDROXYNICOTINATE-REDUCTASE-RXN, 3.5.2.18-RXN, RXN-7637"
PWY-5316	nicotine biosynthesis	"QUINOPRIBOTRANS-RXN, RXN-8444, RXN-8248, RXN-13059, QUINOLINATE-SYNTHA-RXN, RXN-13058, RXN-13060, L-ASPARTATE-OXID-RXN, RXN-13057"
P181-PWY	nicotine degradation I (pyridine pathway)	"R161-RXN, RXN-16526, NICOTINE-DEHYDROGENASE-RXN, RXN-16528, RXN-13068, RXN-13070, R181-RXN, 1.14.13.10-RXN, RXN-13072, GABATRANSAM-RXN, RXN-13065, RXN-13067, RXN-13071, RXN-16527, R162-RXN, RXN-13069, SUCCSEMIALDDEHYDROG-RXN"
PWY-6993	nicotine degradation II (pyrrolidine pathway)	"RXN-13076, 1.13.11.9-RXN, RXN-13082, RXN-13089, RXN-13081, RXN-11318, RXN-13077, RXN-646, MALEATE-ISOMERASE-RXN, RXN-13088, SUCCSEMIALDDEHYDROG-RXN"
PWY-7128	nicotine degradation III (VPP pathway)	"RXN-16526, NICOTINE-DEHYDROGENASE-RXN, 1.13.11.9-RXN, RXN-16530, RXN-13081, RXN-16527, RXN-16529, RXN-11318, RXN-646, MALEATE-ISOMERASE-RXN"
PWY66-201	nicotine degradation IV	"RXN66-82, RXN66-146, RXN66-101, RXN66-61, RXN66-81, RXN66-147, RXN66-145, RXN66-144, RXN66-142, RXN66-141, RXN66-105, RXN-13089, RXN66-62, RXN66-104, RXN66-103, RXN-13088, RXN66-83"
PWY66-221	nicotine degradation V	"RXN66-61, RXN66-145, RXN66-144, RXN66-142, RXN66-141, RXN66-105, RXN66-165, RXN66-164, RXN66-170, RXN66-167, RXN66-166, RXN66-163, RXN66-169, RXN66-161, RXN66-62, RXN66-104, RXN66-168, RXN66-162"
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	"RXN-12130, NITRIC-OXIDE-REDUCTASE-RXN, RXN-11236, TRANS-RXN0-239, RXN-15838"
PWY-381	nitrate reduction II (assimilatory)	"FERREDOXIN--NITRITE-REDUCTASE-RXN, GLUTAMINESYN-RXN, NITRATE-REDUCTASE-NADH-RXN"
PWY0-1321	nitrate reduction III (dissimilatory)	"FORMATEDEHYDROG-RXN, RXN0-3501"
PWY-5674	nitrate reduction IV (dissimilatory)	"NITRATE-REDUCTASE-CYTOCHROME-RXN, 1.7.2.2-RXN"
PWY0-1581	nitrate reduction IX (dissimilatory)	"RXN-15740, RXN0-3501"
PWY-5675	nitrate reduction V (assimilatory)	"RXN0-6377, GLUTAMINESYN-RXN, GLUTDEHYD-RXN, NITRATE-REDUCTASE-NADPH-RXN"
PWY490-3	nitrate reduction VI (assimilatory)	"FERREDOXIN--NITRITE-REDUCTASE-RXN, GLUTAMINESYN-RXN, GLUTDEHYD-RXN, 1.7.7.2-RXN"
PWY-6748	nitrate reduction VII (denitrification)	"RXN-12130, RXN-12129, RXN-11236, TRANS-RXN0-239, NITRITE-REDUCTASE-CYTOCHROME-RXN"
PWY0-1352	nitrate reduction VIII (dissimilatory)	"RXN0-5388, RXN0-3501"
PWY0-1573	nitrate reduction VIIIb (dissimilatory)	"RXN0-5330, RXN0-7124"
PWY0-1584	"nitrate reduction X (dissimilatory, periplasmic)"	"RXN0-5260, RXN0-6369"
PWY-6845	nitric oxide biosynthesis I (plants)	"RXN-13564, RXN-13565"
PWY-4983	nitric oxide biosynthesis II (mammals)	"NITRIC-OXIDE-SYNTHASE-RXN, ARGSUCCINLYA-RXN, ARGSUCCINSYN-RXN"
PWY-7860	nitric oxide biosynthesis III (bacteria)	"RXN-13566, RXN-13567"
PWY-7084	nitrifier denitrification	"RXN-12130, NITRIC-OXIDE-REDUCTASE-RXN, HAONITRO-RXN, AMONITRO-RXN, RXN-13570, NITRITE-REDUCTASE-CYTOCHROME-RXN"
PWY-6021	nitrilotriacetate degradation	"RXN-9710, RXN-9508"
P282-PWY	nitrite oxidation	R247-RXN
PWY-7683	nitrite reduction (hemoglobin)	"RXN-16809, RXN-16818, RXN-16805"
PWY-6523	nitrite-dependent anaerobic methane oxidation	"RXN-11489, METHANE-MONOOXYGENASE-RXN, NITRITE-REDUCTASE-CYTOCHROME-RXN"
PWY-5637	nitrobenzene degradation I	"5.4.4.1-RXN, RXN-18436, RXN-18437"
PWY-5640	nitrobenzene degradation II	RXN-3661
PWY-5355	nitroethane degradation	NITROETHANE-OXIDASE-RXN
N2FIX-PWY	nitrogen fixation I (ferredoxin)	NITROGENASE-RXN
PWY-7576	nitrogen fixation II (flavodoxin)	NITROGENASE-FLAVODOXIN-RXN
P201-PWY	nitroglycerin degradation	"R204-RXN, RXN-15252, R202-RXN, R201-RXN, R203-RXN"
PWY-7713	nivalenol biosynthesis	"RXN-17051, RXN-17052, RXN-17049, RXN-17053, RXN-17054, RXN-17055, RXN-17050"
PWY-7797	nocardicin A biosynthesis	"RXN-17831, RXN-17833, RXN-17843, RXN-17832, RXN-17838, RXN-17837"
PWY-5805	nonaprenyl diphosphate biosynthesis I	TRANS-OCTAPRENYLTRANSTRANSFERASE-RXN
PWY-6520	nonaprenyl diphosphate biosynthesis II	RXN-11486
NOPALINEDEG-PWY	nopaline degradation	D-NOPALINE-DEHYDROGENASE-RXN
PWY-6342	noradrenaline and adrenaline degradation	"RXN-10909, RXN-10908, RXN-10906, RXN-10907, RXN-10916, RXN-10914, RXN-10911, RXN-10912, RXN-10915, RXN-10917, RXN66-241, RXN-10913, RXN-10910"
PWY-6562	norspermidine biosynthesis	"RXN-9380, RXN-11565, R101-RXN, 4.1.1.86-RXN, ASPARTATEKIN-RXN, ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN"
PWY-7138	noscapine biosynthesis	"RETICULINE-OXIDASE-RXN, 2.1.1.117-RXN, RXN-13807, RXN-13809, RXN-13812, RXN-13811, RXN-13810, RXN-13806, 1.1.3.36-RXN, RXN-13808"
PWY-7175	nostoxanthin biosynthesis	"RXN-14017, RXN-14016"
PWY-7604	notoamide C and D biosynthesis	"RXN-16110, RXN-16109, RXN-16108"
PWY-7287	novobiocin biosynthesis	"DTDPGLUCOSEPP-RXN, RXN-14665, RXN-14664, RXN-14548, RXN-14547, RXN-14670, RXN-14671, RXN-14543, RXN-14545, RXN-14666, RXN-14546, RXN-14631, DTDPGLUCDEHYDRAT-RXN, RXN-14668, RXN-14667, DTDPDEHYDRHAMEPIM-RXN, RXN-14663, RXN-14544, PREPHENATEDEHYDROG-RXN"
PWY-5532	nucleoside and nucleotide degradation (archaea)	"RXN-8801, RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN, ADENPHOSPHOR-RXN, RXN-17337, RXN-8800, RXN-14699, CYTIKIN-RXN, RXN0-5199, RXN-14700, URPHOS-RXN"
P621-PWY	nylon-6 oligomer degradation	"R562-RXN, 3.5.2.12-RXN, RXN-3962, R561-RXN, 6-OXOHEXANOATE-OXIDATION-RXN, RXN-14377, RXN-14376"
PWY-7624	nystatin biosynthesis	"RXN-16253, RXN-16254, RXN-16252, RXN-16251"
P221-PWY	octane oxidation	"R222-RXN, R221-RXN, RUBREDOXIN--NAD+-REDUCTASE-RXN, ALKANE-1-MONOOXYGENASE-RXN, R223-RXN"
PWY-7388	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"4.2.1.58-RXN, RXN-9514, RXN-14972, RXN-14973, MALONYL-COA-ACP-TRANSACYL-RXN, RXN-9516, RXN-9515, 3-OXOACYL-ACP-SYNTH-BASE-RXN, ACETYL-COA-CARBOXYLTRANSFER-RXN"
PWY-5783	octaprenyl diphosphate biosynthesis	RXN-8992
