pathwayID	Name	Matches
PWY-7128	nicotine degradation III (VPP pathway)	"(<i>S</i>)-6-hydroxynicotine + oxygen  &rarr;  6-hydroxy-<i>N</i>-methylmyosmine + hydrogen peroxide, (<i>S</i>)-nicotine + an oxidized electron acceptor + H<sub>2</sub>O  &rarr;  (<i>S</i>)-6-hydroxynicotine + a reduced electron acceptor, 2,5-dihydroxypyridine + oxygen  &rarr;  <i>N</i>-formylmaleamate + H<SUP>+</SUP>, 4-(6-hydroxy-pyridin-3-yl)-4-oxobutanal + NADP<sup>+</sup> + H<sub>2</sub>O  &rarr;  6-hydroxy-3-succinoyl-pyridine + NADPH + 2 H<SUP>+</SUP>, 6-hydroxy-3-succinoyl-pyridine + 2 NADH + oxygen + 2 H<SUP>+</SUP>  &rarr;  2,5-dihydroxypyridine + succinate semialdehyde + 2 NAD<sup>+</sup> + H<sub>2</sub>O, 6-hydroxy-<i>N</i>-methylmyosmine + H<sub>2</sub>O  &rarr;  6-hydroxypseudooxynicotine, 6-hydroxypseudooxynicotine + H<sub>2</sub>O + oxygen  &rarr;  4-(6-hydroxy-pyridin-3-yl)-4-oxobutanal + methylamine + hydrogen peroxide, <i>N</i>-formylmaleamate + H<sub>2</sub>O  &rarr;  maleamate + formate + H<SUP>+</SUP>, maleamate + H<sub>2</sub>O  &rarr;  maleate + ammonium, maleate  &harr;  fumarate"
PWY66-201	nicotine degradation IV	"(<i>S</i>)-nicotine + <i>S</i>-adenosyl-L-methionine  &rarr;  nicotine isomethonium ion + <i>S</i>-adenosyl-L-homocysteine, (<i>S</i>)-nicotine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  2'-hydroxynicotine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O, (<i>S</i>)-nicotine + an oxidized electron acceptor + H<sub>2</sub>O  &rarr;  nornicotine + formaldehyde + a reduced electron acceptor, (<i>S</i>)-nicotine + an oxidized flavoprotein  &rarr;  nicotine-&Delta;<sup>1'5'</sup>-iminium ion + a reduced flavoprotein, (<i>S</i>)-nicotine + NADPH + oxygen  &rarr;  nicotine-1'-N-oxide + NADP<sup>+</sup> + H<sub>2</sub>O, 2'-hydroxynicotine  &rarr;  pseudooxynicotine, 4-(3-pyridyl)-butanoate  &rarr;  3-pyridylacetate, 4-(3-pyridyl)-butanoate + an oxidized electron acceptor  &larr;  4-(3-pyridyl)-3-butenoate + a reduced electron acceptor, 4-hydroxy-4-(3-pyridyl)-butanoate  &rarr;  4-(3-pyridyl)-3-butenoate, 4-hydroxy-4-(3-pyridyl)-butanoate + an oxidized electron acceptor  &larr;  4-oxo-4-(3-pyridyl)-butanoate + a reduced electron acceptor, 4-oxo-4-(3-pyridyl)-butanamide  &rarr;  4-oxo-4-(3-pyridyl)-butanoate, 4-oxo-4-(pyridin-3-yl)butanal + NADP<sup>+</sup> + H<sub>2</sub>O  &rarr;  4-oxo-4-(3-pyridyl)-butanoate + NADPH + 2 H<SUP>+</SUP>, nicotine-&Delta;<sup>1'5'</sup>-iminium ion + oxygen + H<sub>2</sub>O  &rarr;  cotinine + hydrogen peroxide + H<SUP>+</SUP>, norcotinine  &rarr;  4-oxo-4-(3-pyridyl)-butanamide, nornicotine + 2 an oxidized electron acceptor + H<sub>2</sub>O  &rarr;  norcotinine + 2 a reduced electron acceptor + H<SUP>+</SUP>, pseudooxynicotine + oxygen + H<sub>2</sub>O  &rarr;  4-oxo-4-(pyridin-3-yl)butanal + methylamine + hydrogen peroxide, UDP-&alpha;-D-glucuronate + (<i>S</i>)-nicotine  &rarr;  nicotine-glucuronide + UDP"
PWY66-221	nicotine degradation V	"(<i>S</i>)-nicotine + an oxidized flavoprotein  &rarr;  nicotine-&Delta;<sup>1'5'</sup>-iminium ion + a reduced flavoprotein, 4-(3-pyridyl)-butanoate  &rarr;  3-pyridylacetate, 4-(3-pyridyl)-butanoate + an oxidized electron acceptor  &larr;  4-(3-pyridyl)-3-butenoate + a reduced electron acceptor, 4-hydroxy-4-(3-pyridyl)-butanoate  &rarr;  4-(3-pyridyl)-3-butenoate, 4-hydroxy-4-(3-pyridyl)-butanoate + an oxidized electron acceptor  &larr;  4-oxo-4-(3-pyridyl)-butanoate + a reduced electron acceptor, 4-oxo-4-(3-pyridyl)-butanamide  &rarr;  4-oxo-4-(3-pyridyl)-butanoate, 4-oxo-4-(3-pyridyl)-N-methylbutanamide  &rarr;  4-oxo-4-(3-pyridyl)-butanoate, 5'-hydroxycotinine  &rarr;  4-oxo-4-(3-pyridyl)-N-methylbutanamide, <i>N</i>'-hydroxymethyl-norcotinine + a reduced flavoprotein + oxygen  &rarr;  norcotinine + an oxidized flavoprotein + H<sub>2</sub>O, cotinine  &rarr;  cotinine methonium ion, cotinine  &rarr;  cotinine N-oxide, cotinine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  5'-hydroxycotinine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O, cotinine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  <i>N</i>'-hydroxymethyl-norcotinine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O, cotinine + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  trans-3'-hydroxycotinine + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O, nicotine-&Delta;<sup>1'5'</sup>-iminium ion + oxygen + H<sub>2</sub>O  &rarr;  cotinine + hydrogen peroxide + H<SUP>+</SUP>, norcotinine  &rarr;  4-oxo-4-(3-pyridyl)-butanamide, UDP-&alpha;-D-glucuronate + cotinine  &rarr;  cotinine-glucuronide + UDP, UDP-&alpha;-D-glucuronate + trans-3'-hydroxycotinine  &rarr;  trans-3-hydroxycotinine-glucuronide + UDP + H<SUP>+</SUP>"
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	"2 a reduced <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + nitrous oxide<SUB>[periplasm]</SUB> + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>  &rarr;  2 an oxidized <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + N<sub>2</sub><SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>, 2 nitric oxide<SUB>[periplasm]</SUB> + 2 a reduced <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>  &harr;  nitrous oxide<SUB>[periplasm]</SUB> + 2 an oxidized <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>, nitrate + an electron-transfer quinol<SUB>[inner membrane]</SUB>  &harr;  nitrite + an electron-transfer quinone<SUB>[inner membrane]</SUB> + H<sub>2</sub>O, nitrate<sub>[periplasm]</sub> + nitrite<sub>[cytosol]</sub>  &rarr;  nitrate<sub>[cytosol]</sub> + nitrite<sub>[periplasm]</sub>, nitrite<SUB>[periplasm]</SUB> + a reduced cytochrome <i>c551</i><SUB>[periplasm]</SUB> + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>  &harr;  nitric oxide<SUB>[periplasm]</SUB> + an oxidized cytochrome <i>c551</i><SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>"
PWY-381	nitrate reduction II (assimilatory)	"ammonium + 6 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O  &larr;  nitrite + 6 a reduced ferredoxin [iron-sulfur] cluster + 8 H<SUP>+</SUP>, ammonium + L-glutamate + ATP  &rarr;  L-glutamine + ADP + phosphate + H<SUP>+</SUP>, nitrite + NAD<sup>+</sup> + H<sub>2</sub>O  &larr;  nitrate + NADH + H<SUP>+</SUP>"
PWY0-1321	nitrate reduction III (dissimilatory)	"formate<SUB>[periplasm]</SUB> + a menaquinone<SUB>[inner membrane]</SUB> + 2 H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB><SUB>[periplasm]</SUB> + a menaquinol<SUB>[inner membrane]</SUB> + H<SUP>+</SUP><SUB>[periplasm]</SUB>, nitrate + a menaquinol<SUB>[inner membrane]</SUB> + 2 H<SUP>+</SUP>  &rarr;  nitrite + a menaquinone<SUB>[inner membrane]</SUB> + H<sub>2</sub>O + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>"
PWY-5674	nitrate reduction IV (dissimilatory)	"nitrate<SUB>[periplasm]</SUB> + 2 a reduced <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>  &rarr;  nitrite<SUB>[periplasm]</SUB> + 2 an oxidized <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>, nitrite<SUB>[out]</SUB> + 6 a reduced <i>c</i>-type cytochrome<SUB>[out]</SUB> + 8 H<SUP>+</SUP><SUB>[out]</SUB>  &rarr;  ammonium<SUB>[out]</SUB> + 6 an oxidized <i>c</i>-type cytochrome<SUB>[out]</SUB> + 2 H<sub>2</sub>O<SUB>[out]</SUB>"
PWY0-1581	nitrate reduction IX (dissimilatory)	"<i>sn</i>-glycerol 3-phosphate + a menaquinone<SUB>[inner membrane]</SUB>  &rarr;  glycerone phosphate + a menaquinol<SUB>[inner membrane]</SUB>, nitrate + a menaquinol<SUB>[inner membrane]</SUB> + 2 H<SUP>+</SUP>  &rarr;  nitrite + a menaquinone<SUB>[inner membrane]</SUB> + H<sub>2</sub>O + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>"
PWY-5675	nitrate reduction V (assimilatory)	"ammonium + 3 NAD(P)<sup>+</sup> + 2 H<sub>2</sub>O  &larr;  nitrite + 3 NAD(P)H + 5 H<SUP>+</SUP>, ammonium + L-glutamate + ATP  &rarr;  L-glutamine + ADP + phosphate + H<SUP>+</SUP>, L-glutamate + NADP<sup>+</sup> + H<sub>2</sub>O  &harr;  ammonium + 2-oxoglutarate + NADPH + H<SUP>+</SUP>, nitrite + NADP<sup>+</sup> + H<sub>2</sub>O  &larr;  nitrate + NADPH + H<SUP>+</SUP>"
PWY490-3	nitrate reduction VI (assimilatory)	"ammonium + 6 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O  &larr;  nitrite + 6 a reduced ferredoxin [iron-sulfur] cluster + 8 H<SUP>+</SUP>, ammonium + L-glutamate + ATP  &rarr;  L-glutamine + ADP + phosphate + H<SUP>+</SUP>, L-glutamate + NADP<sup>+</sup> + H<sub>2</sub>O  &harr;  ammonium + 2-oxoglutarate + NADPH + H<SUP>+</SUP>, nitrite + 2 an oxidized ferredoxin [iron-sulfur] cluster + H<sub>2</sub>O  &larr;  nitrate + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H<SUP>+</SUP>"
PWY-6748	nitrate reduction VII (denitrification)	"2 a reduced <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + nitrous oxide<SUB>[periplasm]</SUB> + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>  &rarr;  2 an oxidized <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + N<sub>2</sub><SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>, 2 nitric oxide<SUB>[periplasm]</SUB> + a menaquinol<SUB>[periplasm]</SUB>  &rarr;  nitrous oxide<SUB>[periplasm]</SUB> + a menaquinone<SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>, nitrate + an electron-transfer quinol<SUB>[inner membrane]</SUB>  &harr;  nitrite + an electron-transfer quinone<SUB>[inner membrane]</SUB> + H<sub>2</sub>O, nitrate<sub>[periplasm]</sub> + nitrite<sub>[cytosol]</sub>  &rarr;  nitrate<sub>[cytosol]</sub> + nitrite<sub>[periplasm]</sub>, nitric oxide + an oxidized <i>c</i>-type cytochrome + H<sub>2</sub>O  &larr;  nitrite + a reduced <i>c</i>-type cytochrome + 2 H<SUP>+</SUP>"
PWY0-1352	nitrate reduction VIII (dissimilatory)	"a menaquinone<SUB>[inner membrane]</SUB> + NADH + 5 H<SUP>+</SUP>  &rarr;  a menaquinol<SUB>[inner membrane]</SUB> + NAD<sup>+</sup> + 4 H<SUP>+</SUP><SUB>[periplasm]</SUB>, nitrate + a menaquinol<SUB>[inner membrane]</SUB> + 2 H<SUP>+</SUP>  &rarr;  nitrite + a menaquinone<SUB>[inner membrane]</SUB> + H<sub>2</sub>O + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>"
PWY0-1573	nitrate reduction VIIIb (dissimilatory)	"a ubiquinone<SUB>[membrane]</SUB> + NADH<SUB>[in]</SUB> + H<SUP>+</SUP><SUB>[in]</SUB>  &rarr;  an ubiquinol<SUB>[membrane]</SUB> + NAD<sup>+</sup><SUB>[in]</SUB>, nitrate + an ubiquinol<SUB>[inner membrane]</SUB> + 2 H<SUP>+</SUP>  &rarr;  nitrite + a ubiquinone<SUB>[inner membrane]</SUB> + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB> + H<sub>2</sub>O"
PWY0-1584	"nitrate reduction X (dissimilatory, periplasmic)"	"<i>sn</i>-glycerol 3-phosphate<SUB>[in]</SUB> + a ubiquinone<SUB>[membrane]</SUB>  &rarr;  glycerone phosphate<SUB>[in]</SUB> + an ubiquinol<SUB>[membrane]</SUB>, nitrate<SUB>[periplasm]</SUB> + an ubiquinol<SUB>[inner membrane]</SUB>  &rarr;  nitrite<SUB>[periplasm]</SUB> + a ubiquinone<SUB>[inner membrane]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>"
PWY-6845	nitric oxide biosynthesis I (plants)	"2 L-arginine + 2 NADPH + 2 H<SUP>+</SUP> + 2 oxygen  &rarr;  2 N<sup>&omega;</sup>-hydroxy-L-arginine + 2 NADP<sup>+</sup> + 2 H<sub>2</sub>O, 2 N<sup>&omega;</sup>-hydroxy-L-arginine + NADPH + 2 oxygen  &rarr;  2 L-citrulline + 2 nitric oxide + NADP<sup>+</sup> + 2 H<sub>2</sub>O + H<SUP>+</SUP>"
PWY-4983	nitric oxide biosynthesis II (mammals)	"2 L-arginine + 3 NADPH + H<SUP>+</SUP> + 4 oxygen  &rarr;  2 L-citrulline + 2 nitric oxide + 3 NADP<sup>+</sup> + 4 H<sub>2</sub>O, L-arginino-succinate  &harr;  L-arginine + fumarate, L-aspartate + L-citrulline + ATP  &rarr;  L-arginino-succinate + AMP + diphosphate + H<SUP>+</SUP>"
PWY-7860	nitric oxide biosynthesis III (bacteria)	"2 L-arginine + 2 a reduced flavodoxin + 2 oxygen  &rarr;  2 N<sup>&omega;</sup>-hydroxy-L-arginine + 2 an oxidized flavodoxin + 2 H<sub>2</sub>O, 2 N<sup>&omega;</sup>-hydroxy-L-arginine + a reduced flavodoxin + 2 oxygen  &rarr;  2 L-citrulline + 2 nitric oxide + an oxidized flavodoxin + 2 H<sub>2</sub>O + 2 H<SUP>+</SUP>"
PWY-7084	nitrifier denitrification	"2 a reduced <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + nitrous oxide<SUB>[periplasm]</SUB> + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>  &rarr;  2 an oxidized <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + N<sub>2</sub><SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>, 2 nitric oxide<SUB>[periplasm]</SUB> + 2 a reduced <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + 2 H<SUP>+</SUP><SUB>[periplasm]</SUB>  &harr;  nitrous oxide<SUB>[periplasm]</SUB> + 2 an oxidized <i>c</i>-type cytochrome<SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>, 4 an oxidized <i>c</i>-type cytochrome<SUB>[out]</SUB> + hydroxylamine<SUB>[in]</SUB> + H<sub>2</sub>O<SUB>[in]</SUB>  &rarr;  4 a reduced <i>c</i>-type cytochrome<SUB>[out]</SUB> + nitrite<SUB>[in]</SUB> + 5 H<SUP>+</SUP><SUB>[in]</SUB>, ammonia<SUB>[in]</SUB> + a reduced electron acceptor<SUB>[in]</SUB> + oxygen<SUB>[in]</SUB>  &rarr;  hydroxylamine<SUB>[in]</SUB> + an oxidized electron acceptor<SUB>[in]</SUB> + H<sub>2</sub>O<SUB>[in]</SUB>, hydroxylamine + 3 an oxidized <i>c</i>-type cytochrome  &rarr;  nitric oxide + 3 a reduced <i>c</i>-type cytochrome + 3 H<SUP>+</SUP>, nitric oxide + an oxidized <i>c</i>-type cytochrome + H<sub>2</sub>O  &larr;  nitrite + a reduced <i>c</i>-type cytochrome + 2 H<SUP>+</SUP>"
PWY-6021	nitrilotriacetate degradation	"iminodiacetate + an oxidized electron acceptor + H<sub>2</sub>O  &rarr;  glycine + glyoxylate + a reduced electron acceptor, nitrilotriacetate + FMNH<SUB>2</SUB> + oxygen  &rarr;  iminodiacetate + glyoxylate + FMN + H<sub>2</sub>O"
P282-PWY	nitrite oxidation	2 an oxidized <i>c</i>-type cytochrome<SUB>[out]</SUB> + nitrite<SUB>[in]</SUB> + H<sub>2</sub>O<SUB>[in]</SUB>  &rarr;  2 a reduced <i>c</i>-type cytochrome<SUB>[out]</SUB> + nitrate<SUB>[in]</SUB> + 2 H<SUP>+</SUP><SUB>[in]</SUB>
PWY-7683	nitrite reduction (hemoglobin)	"2 a ferrohemoglobin + hydroxylamine + 2 H<SUP>+</SUP>  &rarr;  2 a ferrihemoglobin + ammonium + OH<SUP>-</SUP>, 3 a ferrohemoglobin + nitric oxide + 3 H<SUP>+</SUP>  &rarr;  3 a ferrihemoglobin + hydroxylamine, a ferrohemoglobin + nitrite + H<SUP>+</SUP>  &rarr;  a ferrihemoglobin + nitric oxide + OH<SUP>-</SUP>"
PWY-6523	nitrite-dependent anaerobic methane oxidation	"2 nitric oxide  &rarr;  N<sub>2</sub> + oxygen, methane + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  methanol + NAD(P)<sup>+</sup> + H<sub>2</sub>O, nitric oxide + an oxidized <i>c</i>-type cytochrome + H<sub>2</sub>O  &larr;  nitrite + a reduced <i>c</i>-type cytochrome + 2 H<SUP>+</SUP>"
PWY-5637	nitrobenzene degradation I	"<i>N</i>-phenylhydroxylamine  &rarr;  2-aminophenol, nitrobenzene + NADPH + H<SUP>+</SUP>  &rarr;  nitrosobenzene + NADP<sup>+</sup> + H<sub>2</sub>O, nitrosobenzene + NADPH + H<SUP>+</SUP>  &rarr;  <i>N</i>-phenylhydroxylamine + NADP<sup>+</sup>"
PWY-5640	nitrobenzene degradation II	nitrobenzene + NADH + oxygen  &rarr;  catechol + nitrite + NAD<sup>+</sup>
PWY-5355	nitroethane degradation	nitroethane + oxygen + H<sub>2</sub>O  &rarr;  acetaldehyde + nitrite + hydrogen peroxide + H<SUP>+</SUP>
N2FIX-PWY	nitrogen fixation I (ferredoxin)	8 a reduced ferredoxin [iron-sulfur] cluster + N<sub>2</sub> + 16 ATP + 16 H<sub>2</sub>O  &rarr;  8 an oxidized ferredoxin [iron-sulfur] cluster + 2 ammonium + 16 ADP + 16 phosphate + H<SUB>2</SUB> + 6 H<SUP>+</SUP>
PWY-7576	nitrogen fixation II (flavodoxin)	4 a reduced flavodoxin + N<sub>2</sub> + 16 ATP + 16 H<sub>2</sub>O  &rarr;  4 an oxidized flavodoxin + 2 ammonium + 16 ADP + 16 phosphate + H<SUB>2</SUB> + 14 H<SUP>+</SUP>
P201-PWY	nitroglycerin degradation	"1,2-dinitroglycerol + NAD(P)H  &rarr;  1-mononitroglycerol + nitrite + NAD(P)<sup>+</sup>, 1,2-dinitroglycerol + NAD(P)H  &rarr;  2-mononitroglycerol + nitrite + NAD(P)<sup>+</sup>, 1,3-dinitroglycerol + NAD(P)H  &rarr;  1-mononitroglycerol + nitrite + NAD(P)<sup>+</sup>, nitroglycerin + NAD(P)H  &rarr;  1,3-dinitroglycerol + nitrite + NAD(P)<sup>+</sup>, nitroglycerin + NAD(P)H  &rarr;  nitrite + 1,2-dinitroglycerol + NAD(P)<sup>+</sup>"
PWY-7713	nivalenol biosynthesis	"3,15-acetyldeoxynivalenol + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  3,15-diacetylnivalenol + NADP<sup>+</sup> + H<sub>2</sub>O, 3,15-diacetylnivalenol + acetyl-CoA  &rarr;  3,4,15-triacetylnivalenol + coenzyme A, 3,4,15-triacetoxyscirpenol + 2 NADPH + 2 H<SUP>+</SUP> + 2 oxygen  &rarr;  7,8-dihydroxy-3,4,15-triacetoxyscirpenol + 2 NADP<sup>+</sup> + 2 H<sub>2</sub>O, 3,4,15-triacetylnivalenol + H<sub>2</sub>O  &rarr;  4,15-diacetylnivalenol + acetate + H<SUP>+</SUP>, 4,15-diacetylnivalenol + H<sub>2</sub>O  &rarr;  4-acetylnivalenol + acetate + H<SUP>+</SUP>, 4-acetylnivalenol  &rarr;  nivalenol, 7,8-dihydroxy-3,4,15-triacetoxyscirpenol  &rarr;  3,4,15-triacetylnivalenol"
PWY-7797	nocardicin A biosynthesis	"3 L-(4-hydroxyphenyl)glycine + L-arginine + L-serine + 5 ATP + H<sub>2</sub>O  &rarr;  L-4-hydroxyphenylglycine-L-arginyl-D-4-hydroxyphenylglycine-L-seryl-L 4-hydroxyphenylglycine + 5 AMP + 5 diphosphate + 5 H<SUP>+</SUP>, D-4-hydroxyphenylglycine-L-seryl-L 4-hydroxyphenylglycine  &rarr;  nocardicin G + H<sub>2</sub>O, isonocardicin C  &rarr;  nocardicin C, L-4-hydroxyphenylglycine-L-arginyl-D-4-hydroxyphenylglycine-L-seryl-L 4-hydroxyphenylglycine + H<sub>2</sub>O  &rarr;  D-4-hydroxyphenylglycine-L-seryl-L 4-hydroxyphenylglycine + L-4-hydroxyphenylglycine-L-arginine, nocardicin C + 4 a reduced ferredoxin [iron-sulfur] cluster + 2 oxygen + 3 H<SUP>+</SUP>  &rarr;  nocardicin A + 4 an oxidized ferredoxin [iron-sulfur] cluster + 3 H<sub>2</sub>O, nocardicin G + <i>S</i>-adenosyl-L-methionine  &rarr;  isonocardicin C + <i>S</i>-methyl-5'-thioadenosine + H<SUP>+</SUP>"
PWY-5805	nonaprenyl diphosphate biosynthesis I	geranyl diphosphate + 7 isopentenyl diphosphate  &rarr;  all-<i>trans</i>-nonaprenyl diphosphate + 7 diphosphate
PWY-6520	nonaprenyl diphosphate biosynthesis II	geranylgeranyl diphosphate + 5 isopentenyl diphosphate  &rarr;  all-<i>trans</i>-nonaprenyl diphosphate + 5 diphosphate
NOPALINEDEG-PWY	nopaline degradation	D-nopaline + an oxidized electron acceptor + H<sub>2</sub>O  &rarr;  2-oxoglutarate + L-arginine + a reduced electron acceptor
PWY-6342	noradrenaline and adrenaline degradation	"(R)-adrenaline + <i>S</i>-adenosyl-L-methionine  &rarr;  metanephrine + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, (R)-adrenaline + H<sub>2</sub>O + oxygen  &rarr;  3,4-dihydroxyphenylglycolaldehyde + methylamine + hydrogen peroxide, (R)-noradrenaline + <i>S</i>-adenosyl-L-methionine  &rarr;  normetanephrine + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, (R)-noradrenaline + H<sub>2</sub>O + oxygen  &rarr;  3,4-dihydroxyphenylglycolaldehyde + ammonium + hydrogen peroxide, 3,4-dihydroxymandelate + <i>S</i>-adenosyl-L-methionine  &rarr;  vanillyl mandelate + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, 3,4-dihydroxyphenylglycol + <i>S</i>-adenosyl-L-methionine  &rarr;  3-methoxy-4-hydroxyphenylglycol + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, 3,4-dihydroxyphenylglycol + NAD<sup>+</sup>  &larr;  3,4-dihydroxyphenylglycolaldehyde + NADH + H<SUP>+</SUP>, 3,4-dihydroxyphenylglycolaldehyde + NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  3,4-dihydroxymandelate + NADH + 2 H<SUP>+</SUP>, 3-methoxy-4-hydroxyphenylglycol + NAD<sup>+</sup>  &harr;  3-methoxy-4-hydroxyphenylglycolaldehyde + NADH + H<SUP>+</SUP>, 3-methoxy-4-hydroxyphenylglycolaldehyde + NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  vanillyl mandelate + NADH + 2 H<SUP>+</SUP>, <i>S</i>-adenosyl-L-methionine + (R)-noradrenaline  &rarr;  <i>S</i>-adenosyl-L-homocysteine + (R)-adrenaline + H<SUP>+</SUP>, metanephrine + H<sub>2</sub>O + oxygen  &rarr;  3-methoxy-4-hydroxyphenylglycolaldehyde + methylamine + hydrogen peroxide, normetanephrine + H<sub>2</sub>O + oxygen  &rarr;  3-methoxy-4-hydroxyphenylglycolaldehyde + ammonium + hydrogen peroxide"
PWY-6562	norspermidine biosynthesis	"carboxynorspermidine + H<SUP>+</SUP>  &rarr;  norspermidine + CO<SUB>2</SUB>, carboxynorspermidine + NADP<sup>+</sup> + H<sub>2</sub>O  &larr;  L-aspartate-semialdehyde + propane-1,3-diamine + NADPH + H<SUP>+</SUP>, L-2,4-diaminobutanoate + 2-oxoglutarate  &harr;  L-aspartate-semialdehyde + L-glutamate, L-2,4-diaminobutanoate + H<SUP>+</SUP>  &rarr;  propane-1,3-diamine + CO<SUB>2</SUB>, L-aspartate + ATP  &harr;  L-aspartyl-4-phosphate + ADP, L-aspartate-semialdehyde + NADP<sup>+</sup> + phosphate  &harr;  L-aspartyl-4-phosphate + NADPH + H<SUP>+</SUP>"
PWY-7138	noscapine biosynthesis	"(<i>S</i>)-reticuline + oxygen  &rarr;  hydrogen peroxide + (<i>S</i>)-scoulerine + H<SUP>+</SUP>, (<i>S</i>)-scoulerine + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + S-tetrahydrocolumbamine + H<SUP>+</SUP>, (S)-n-methylcanadine  &rarr;  secoberbine intermediate, 3-hydroxy secoberbine intermediate  &rarr;  papaveroxine intermediate, narcotinehemiacetal + NAD<sup>+</sup>  &rarr;  noscapine + NADH + H<SUP>+</SUP>, papaveroxine  &rarr;  narcotinehemiacetal, papaveroxine intermediate + <i>S</i>-adenosyl-L-methionine  &rarr;  papaveroxine + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, S-canadine + <i>S</i>-adenosyl-L-methionine  &rarr;  (S)-n-methylcanadine + <i>S</i>-adenosyl-L-homocysteine, S-tetrahydrocolumbamine + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  S-canadine + NADP<sup>+</sup> + 2 H<sub>2</sub>O, secoberbine intermediate  &rarr;  3-hydroxy secoberbine intermediate"
PWY-7175	nostoxanthin biosynthesis	"caloxanthin + NADH + oxygen + H<SUP>+</SUP>  &rarr;  nostoxanthin + NAD<sup>+</sup> + H<sub>2</sub>O, zeaxanthin + NADH + oxygen + H<SUP>+</SUP>  &rarr;  caloxanthin + NAD<sup>+</sup> + H<sub>2</sub>O"
PWY-7604	notoamide C and D biosynthesis	"notoamide E + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  notoamide C + NADP<sup>+</sup> + H<sub>2</sub>O, notoamide E + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  notoamide D + NADP<sup>+</sup> + H<sub>2</sub>O, notoamide S  &rarr;  notoamide E"
